timestamp,zoneId,date,airTemperature,windSpeed,gustSpeed,windDirection,relativeHumidity,dewPointTemperature,precipation,precipationDensity,snowDepth,airPressure,visibility,cloudAmount,presentWeather
1477951200000,Helsinki-Vuosaari,2016-11-01 00:00:00,-0.1,1.7,2.2,62.0,95.0,-0.8,NaN,NaN,NaN,1023.0,NaN,NaN,NaN,
1477958400000,Helsinki-Vuosaari,2016-11-01 02:00:00,0.3,2.2,2.6,39.0,94.0,-0.6,NaN,NaN,NaN,1022.3,NaN,NaN,NaN,
1477965600000,Helsinki-Vuosaari,2016-11-01 04:00:00,0.5,2.2,2.8,7.0,96.0,-0.1,NaN,NaN,NaN,1021.5,NaN,NaN,NaN,
1477972800000,Helsinki-Vuosaari,2016-11-01 06:00:00,1.6,1.4,2.5,43.0,96.0,1.0,NaN,NaN,NaN,1020.7,NaN,NaN,NaN,
1477980000000,Helsinki-Vuosaari,2016-11-01 08:00:00,2.1,2.0,2.7,59.0,96.0,1.5,NaN,NaN,NaN,1020.1,NaN,NaN,NaN,
1477987200000,Helsinki-Vuosaari,2016-11-01 10:00:00,2.3,1.5,2.5,48.0,96.0,1.7,NaN,NaN,NaN,1018.8,NaN,NaN,NaN,
1477994400000,Helsinki-Vuosaari,2016-11-01 12:00:00,4.5,4.7,6.3,154.0,72.0,0.0,NaN,NaN,NaN,1017.5,NaN,NaN,NaN,
1478001600000,Helsinki-Vuosaari,2016-11-01 14:00:00,3.7,5.7,7.2,162.0,77.0,-0.1,NaN,NaN,NaN,1016.2,NaN,NaN,NaN,
1478008800000,Helsinki-Vuosaari,2016-11-01 16:00:00,3.1,8.2,10.5,159.0,72.0,-1.4,NaN,NaN,NaN,1014.8,NaN,NaN,NaN,
1478016000000,Helsinki-Vuosaari,2016-11-01 18:00:00,2.4,9.1,12.2,148.0,65.0,-3.5,NaN,NaN,NaN,1013.7,NaN,NaN,NaN,
1478023200000,Helsinki-Vuosaari,2016-11-01 20:00:00,2.2,9.4,13.7,134.0,66.0,-3.6,NaN,NaN,NaN,1012.2,NaN,NaN,NaN,
1478030400000,Helsinki-Vuosaari,2016-11-01 22:00:00,1.9,9.5,14.4,135.0,66.0,-3.7,NaN,NaN,NaN,1010.7,NaN,NaN,NaN,
1478037600000,Helsinki-Vuosaari,2016-11-02 00:00:00,2.0,9.1,14.5,135.0,68.0,-3.4,NaN,NaN,NaN,1009.3,NaN,NaN,NaN,
1478044800000,Helsinki-Vuosaari,2016-11-02 02:00:00,2.5,13.0,16.5,117.0,71.0,-2.2,NaN,NaN,NaN,1007.4,NaN,NaN,NaN,
1478052000000,Helsinki-Vuosaari,2016-11-02 04:00:00,2.4,15.3,18.1,106.0,81.0,-0.5,NaN,NaN,NaN,1006.2,NaN,NaN,NaN,
1478059200000,Helsinki-Vuosaari,2016-11-02 06:00:00,2.3,13.2,17.1,92.0,70.0,-2.5,NaN,NaN,NaN,1005.5,NaN,NaN,NaN,
1478066400000,Helsinki-Vuosaari,2016-11-02 08:00:00,1.9,11.2,16.9,91.0,69.0,-3.1,NaN,NaN,NaN,1005.0,NaN,NaN,NaN,
1478073600000,Helsinki-Vuosaari,2016-11-02 10:00:00,0.5,7.6,9.7,65.0,95.0,-0.2,NaN,NaN,NaN,1004.9,NaN,NaN,NaN,
1478080800000,Helsinki-Vuosaari,2016-11-02 12:00:00,0.7,7.5,11.2,49.0,96.0,0.1,NaN,NaN,NaN,1004.5,NaN,NaN,NaN,
1478088000000,Helsinki-Vuosaari,2016-11-02 14:00:00,-0.7,10.0,12.9,44.0,96.0,-1.3,NaN,NaN,NaN,1004.9,NaN,NaN,NaN,
1478095200000,Helsinki-Vuosaari,2016-11-02 16:00:00,-1.4,9.0,12.3,42.0,96.0,-2.0,NaN,NaN,NaN,1005.2,NaN,NaN,NaN,
1478102400000,Helsinki-Vuosaari,2016-11-02 18:00:00,-1.2,9.5,13.2,41.0,95.0,-1.8,NaN,NaN,NaN,1005.5,NaN,NaN,NaN,
1478109600000,Helsinki-Vuosaari,2016-11-02 20:00:00,-1.2,9.6,12.7,39.0,94.0,-2.1,NaN,NaN,NaN,1006.0,NaN,NaN,NaN,
1478116800000,Helsinki-Vuosaari,2016-11-02 22:00:00,-1.3,9.1,11.6,33.0,90.0,-2.7,NaN,NaN,NaN,1006.3,NaN,NaN,NaN,
1478124000000,Helsinki-Vuosaari,2016-11-03 00:00:00,-1.3,9.5,14.0,38.0,85.0,-3.5,NaN,NaN,NaN,1006.8,NaN,NaN,NaN,
1478131200000,Helsinki-Vuosaari,2016-11-03 02:00:00,-1.5,9.0,11.5,37.0,86.0,-3.5,NaN,NaN,NaN,1007.2,NaN,NaN,NaN,
1478138400000,Helsinki-Vuosaari,2016-11-03 04:00:00,-1.3,8.0,11.1,29.0,91.0,-2.6,NaN,NaN,NaN,1007.5,NaN,NaN,NaN,
1478145600000,Helsinki-Vuosaari,2016-11-03 06:00:00,-1.3,7.8,10.2,26.0,86.0,-3.3,NaN,NaN,NaN,1007.9,NaN,NaN,NaN,
1478152800000,Helsinki-Vuosaari,2016-11-03 08:00:00,-1.2,8.5,11.3,27.0,84.0,-3.6,NaN,NaN,NaN,1008.7,NaN,NaN,NaN,
1478160000000,Helsinki-Vuosaari,2016-11-03 10:00:00,-0.9,6.7,9.4,24.0,77.0,-4.3,NaN,NaN,NaN,1009.0,NaN,NaN,NaN,
1478167200000,Helsinki-Vuosaari,2016-11-03 12:00:00,-0.7,6.7,11.2,13.0,77.0,-4.3,NaN,NaN,NaN,1009.4,NaN,NaN,NaN,
1478174400000,Helsinki-Vuosaari,2016-11-03 14:00:00,-1.2,5.9,8.2,8.0,79.0,-4.4,NaN,NaN,NaN,1010.2,NaN,NaN,NaN,
1478181600000,Helsinki-Vuosaari,2016-11-03 16:00:00,-1.9,4.3,7.3,358.0,80.0,-4.9,NaN,NaN,NaN,1010.9,NaN,NaN,NaN,
1478188800000,Helsinki-Vuosaari,2016-11-03 18:00:00,-2.0,3.9,6.4,353.0,84.0,-4.4,NaN,NaN,NaN,1011.3,NaN,NaN,NaN,
1478196000000,Helsinki-Vuosaari,2016-11-03 20:00:00,-2.1,3.4,5.6,359.0,89.0,-3.7,NaN,NaN,NaN,1011.8,NaN,NaN,NaN,
1478203200000,Helsinki-Vuosaari,2016-11-03 22:00:00,-1.8,2.7,4.4,353.0,88.0,-3.5,NaN,NaN,NaN,1012.1,NaN,NaN,NaN,
1478210400000,Helsinki-Vuosaari,2016-11-04 00:00:00,-1.4,3.7,6.5,360.0,81.0,-4.3,NaN,NaN,NaN,1012.4,NaN,NaN,NaN,
1478217600000,Helsinki-Vuosaari,2016-11-04 02:00:00,-2.0,3.4,6.0,356.0,82.0,-4.6,NaN,NaN,NaN,1012.7,NaN,NaN,NaN,
1478224800000,Helsinki-Vuosaari,2016-11-04 04:00:00,-2.6,2.1,3.6,341.0,86.0,-4.6,NaN,NaN,NaN,1013.2,NaN,NaN,NaN,
1478232000000,Helsinki-Vuosaari,2016-11-04 06:00:00,-2.0,3.4,5.6,353.0,89.0,-3.6,NaN,NaN,NaN,1013.5,NaN,NaN,NaN,
1478239200000,Helsinki-Vuosaari,2016-11-04 08:00:00,-1.5,3.6,5.7,1.0,86.0,-3.4,NaN,NaN,NaN,1014.1,NaN,NaN,NaN,
1478246400000,Helsinki-Vuosaari,2016-11-04 10:00:00,-0.8,3.7,5.2,12.0,80.0,-3.9,NaN,NaN,NaN,1014.9,NaN,NaN,NaN,
1478253600000,Helsinki-Vuosaari,2016-11-04 12:00:00,-0.3,3.4,4.6,25.0,71.0,-5.0,NaN,NaN,NaN,1015.4,NaN,NaN,NaN,
1478260800000,Helsinki-Vuosaari,2016-11-04 14:00:00,-0.8,4.9,6.6,9.0,70.0,-5.6,NaN,NaN,NaN,1016.2,NaN,NaN,NaN,
1478268000000,Helsinki-Vuosaari,2016-11-04 16:00:00,-2.1,2.2,3.4,342.0,75.0,-5.9,NaN,NaN,NaN,1017.0,NaN,NaN,NaN,
1478275200000,Helsinki-Vuosaari,2016-11-04 18:00:00,-3.1,2.6,4.0,335.0,79.0,-6.2,NaN,NaN,NaN,1017.2,NaN,NaN,NaN,
1478282400000,Helsinki-Vuosaari,2016-11-04 20:00:00,-3.6,2.0,3.4,348.0,88.0,-5.4,NaN,NaN,NaN,1017.9,NaN,NaN,NaN,
1478289600000,Helsinki-Vuosaari,2016-11-04 22:00:00,-4.3,2.2,3.5,336.0,91.0,-5.5,NaN,NaN,NaN,1018.1,NaN,NaN,NaN,
1478296800000,Helsinki-Vuosaari,2016-11-05 00:00:00,-4.1,1.8,3.2,336.0,92.0,-5.2,NaN,NaN,NaN,1018.6,NaN,NaN,NaN,
1478304000000,Helsinki-Vuosaari,2016-11-05 02:00:00,-3.6,2.2,4.0,354.0,91.0,-4.8,NaN,NaN,NaN,1018.5,NaN,NaN,NaN,
1478311200000,Helsinki-Vuosaari,2016-11-05 04:00:00,-3.2,2.1,3.4,353.0,91.0,-4.4,NaN,NaN,NaN,1018.6,NaN,NaN,NaN,
1478318400000,Helsinki-Vuosaari,2016-11-05 06:00:00,-2.9,3.6,4.9,25.0,90.0,-4.3,NaN,NaN,NaN,1018.7,NaN,NaN,NaN,
1478325600000,Helsinki-Vuosaari,2016-11-05 08:00:00,-3.1,2.9,4.6,39.0,88.0,-4.9,NaN,NaN,NaN,1019.5,NaN,NaN,NaN,
1478332800000,Helsinki-Vuosaari,2016-11-05 10:00:00,-2.7,5.1,6.2,43.0,84.0,-5.1,NaN,NaN,NaN,1019.5,NaN,NaN,NaN,
1478340000000,Helsinki-Vuosaari,2016-11-05 12:00:00,-2.5,3.3,4.5,31.0,71.0,-7.0,NaN,NaN,NaN,1019.5,NaN,NaN,NaN,
1478347200000,Helsinki-Vuosaari,2016-11-05 14:00:00,-2.6,3.1,3.8,43.0,72.0,-6.9,NaN,NaN,NaN,1019.8,NaN,NaN,NaN,
1478354400000,Helsinki-Vuosaari,2016-11-05 16:00:00,-2.9,6.5,7.7,33.0,73.0,-7.2,NaN,NaN,NaN,1019.3,NaN,NaN,NaN,
1478361600000,Helsinki-Vuosaari,2016-11-05 18:00:00,-3.8,3.8,4.8,37.0,75.0,-7.5,NaN,NaN,NaN,1019.6,NaN,NaN,NaN,
1478368800000,Helsinki-Vuosaari,2016-11-05 20:00:00,-4.7,4.2,5.4,33.0,85.0,-6.9,NaN,NaN,NaN,1019.3,NaN,NaN,NaN,
1478376000000,Helsinki-Vuosaari,2016-11-05 22:00:00,-4.7,5.6,7.3,32.0,86.0,-6.7,NaN,NaN,NaN,1018.8,NaN,NaN,NaN,
1478383200000,Helsinki-Vuosaari,2016-11-06 00:00:00,-4.2,6.4,8.3,43.0,87.0,-6.1,NaN,NaN,NaN,1018.4,NaN,NaN,NaN,
1478390400000,Helsinki-Vuosaari,2016-11-06 02:00:00,-4.6,5.9,7.9,45.0,84.0,-6.9,NaN,NaN,NaN,1017.9,NaN,NaN,NaN,
1478397600000,Helsinki-Vuosaari,2016-11-06 04:00:00,-4.8,5.7,8.1,39.0,86.0,-6.7,NaN,NaN,NaN,1017.5,NaN,NaN,NaN,
1478404800000,Helsinki-Vuosaari,2016-11-06 06:00:00,-5.4,7.6,9.8,39.0,91.0,-6.6,NaN,NaN,NaN,1016.7,NaN,NaN,NaN,
1478412000000,Helsinki-Vuosaari,2016-11-06 08:00:00,-4.6,7.3,9.1,37.0,92.0,-5.6,NaN,NaN,NaN,1016.0,NaN,NaN,NaN,
1478419200000,Helsinki-Vuosaari,2016-11-06 10:00:00,-3.1,7.5,10.5,46.0,95.0,-3.8,NaN,NaN,NaN,1015.4,NaN,NaN,NaN,
1478426400000,Helsinki-Vuosaari,2016-11-06 12:00:00,-2.5,8.6,12.0,54.0,85.0,-4.6,NaN,NaN,NaN,1014.7,NaN,NaN,NaN,
1478433600000,Helsinki-Vuosaari,2016-11-06 14:00:00,-2.7,8.5,11.7,47.0,78.0,-6.0,NaN,NaN,NaN,1014.5,NaN,NaN,NaN,
1478440800000,Helsinki-Vuosaari,2016-11-06 16:00:00,-3.4,8.4,11.7,43.0,78.0,-6.6,NaN,NaN,NaN,1014.3,NaN,NaN,NaN,
1478448000000,Helsinki-Vuosaari,2016-11-06 18:00:00,-3.8,10.1,12.5,39.0,80.0,-6.8,NaN,NaN,NaN,1013.4,NaN,NaN,NaN,
1478455200000,Helsinki-Vuosaari,2016-11-06 20:00:00,-3.7,9.5,13.5,41.0,83.0,-6.2,NaN,NaN,NaN,1013.5,NaN,NaN,NaN,
1478462400000,Helsinki-Vuosaari,2016-11-06 22:00:00,-3.7,10.0,12.8,39.0,88.0,-5.5,NaN,NaN,NaN,1013.0,NaN,NaN,NaN,
1478469600000,Helsinki-Vuosaari,2016-11-07 00:00:00,-4.0,10.0,15.0,38.0,85.0,-6.2,NaN,NaN,NaN,1012.7,NaN,NaN,NaN,
1478476800000,Helsinki-Vuosaari,2016-11-07 02:00:00,-3.8,10.0,12.7,41.0,84.0,-6.1,NaN,NaN,NaN,1011.7,NaN,NaN,NaN,
1478484000000,Helsinki-Vuosaari,2016-11-07 04:00:00,-3.6,9.8,12.3,37.0,85.0,-5.9,NaN,NaN,NaN,1011.4,NaN,NaN,NaN,
1478491200000,Helsinki-Vuosaari,2016-11-07 06:00:00,-3.6,9.4,14.1,46.0,79.0,-6.6,NaN,NaN,NaN,1011.2,NaN,NaN,NaN,
1478498400000,Helsinki-Vuosaari,2016-11-07 08:00:00,-3.3,9.9,14.8,44.0,81.0,-6.2,NaN,NaN,NaN,1010.8,NaN,NaN,NaN,
1478505600000,Helsinki-Vuosaari,2016-11-07 10:00:00,-3.3,10.6,14.8,46.0,84.0,-5.6,NaN,NaN,NaN,1010.6,NaN,NaN,NaN,
1478512800000,Helsinki-Vuosaari,2016-11-07 12:00:00,-3.3,9.4,13.7,42.0,87.0,-5.2,NaN,NaN,NaN,1010.0,NaN,NaN,NaN,
1478520000000,Helsinki-Vuosaari,2016-11-07 14:00:00,-3.6,8.6,12.9,35.0,91.0,-4.9,NaN,NaN,NaN,1009.7,NaN,NaN,NaN,
1478527200000,Helsinki-Vuosaari,2016-11-07 16:00:00,-3.7,10.7,14.1,36.0,89.0,-5.2,NaN,NaN,NaN,1009.5,NaN,NaN,NaN,
1478534400000,Helsinki-Vuosaari,2016-11-07 18:00:00,-4.3,10.9,14.2,37.0,92.0,-5.5,NaN,NaN,NaN,1009.9,NaN,NaN,NaN,
1478541600000,Helsinki-Vuosaari,2016-11-07 20:00:00,-5.0,10.4,14.4,33.0,93.0,-5.9,NaN,NaN,NaN,1009.6,NaN,NaN,NaN,
1478548800000,Helsinki-Vuosaari,2016-11-07 22:00:00,-5.1,10.4,14.2,37.0,92.0,-6.3,NaN,NaN,NaN,1009.5,NaN,NaN,NaN,
1478556000000,Helsinki-Vuosaari,2016-11-08 00:00:00,-5.7,9.3,12.3,35.0,91.0,-7.0,NaN,NaN,NaN,1009.3,NaN,NaN,NaN,
1478563200000,Helsinki-Vuosaari,2016-11-08 02:00:00,-5.6,8.5,11.1,34.0,90.0,-7.0,NaN,NaN,NaN,1009.5,NaN,NaN,NaN,
1478570400000,Helsinki-Vuosaari,2016-11-08 04:00:00,-6.0,10.2,14.6,30.0,86.0,-7.9,NaN,NaN,NaN,1009.5,NaN,NaN,NaN,
1478577600000,Helsinki-Vuosaari,2016-11-08 06:00:00,-6.0,11.1,14.9,27.0,88.0,-7.6,NaN,NaN,NaN,1010.0,NaN,NaN,NaN,
1478584800000,Helsinki-Vuosaari,2016-11-08 08:00:00,-5.9,9.2,13.0,33.0,87.0,-7.6,NaN,NaN,NaN,1010.8,NaN,NaN,NaN,
1478592000000,Helsinki-Vuosaari,2016-11-08 10:00:00,-5.5,9.5,13.7,36.0,86.0,-7.5,NaN,NaN,NaN,1011.6,NaN,NaN,NaN,
1478599200000,Helsinki-Vuosaari,2016-11-08 12:00:00,-5.3,12.2,16.7,31.0,85.0,-7.5,NaN,NaN,NaN,1011.8,NaN,NaN,NaN,
1478606400000,Helsinki-Vuosaari,2016-11-08 14:00:00,-5.0,9.9,13.6,33.0,84.0,-7.3,NaN,NaN,NaN,1012.6,NaN,NaN,NaN,
1478613600000,Helsinki-Vuosaari,2016-11-08 16:00:00,-4.3,9.5,14.2,43.0,83.0,-6.7,NaN,NaN,NaN,1013.3,NaN,NaN,NaN,
1478620800000,Helsinki-Vuosaari,2016-11-08 18:00:00,-4.1,9.2,12.2,42.0,86.0,-6.0,NaN,NaN,NaN,1014.1,NaN,NaN,NaN,
1478628000000,Helsinki-Vuosaari,2016-11-08 20:00:00,-4.4,9.1,12.8,43.0,92.0,-5.6,NaN,NaN,NaN,1014.8,NaN,NaN,NaN,
1478635200000,Helsinki-Vuosaari,2016-11-08 22:00:00,-4.2,7.2,10.2,47.0,94.0,-5.0,NaN,NaN,NaN,1015.3,NaN,NaN,NaN,
1478642400000,Helsinki-Vuosaari,2016-11-09 00:00:00,-3.9,6.2,8.0,47.0,94.0,-4.7,NaN,NaN,NaN,1015.7,NaN,NaN,NaN,
1478649600000,Helsinki-Vuosaari,2016-11-09 02:00:00,-3.6,5.6,8.0,52.0,93.0,-4.6,NaN,NaN,NaN,1015.5,NaN,NaN,NaN,
1478656800000,Helsinki-Vuosaari,2016-11-09 04:00:00,-3.6,6.4,10.0,47.0,91.0,-4.9,NaN,NaN,NaN,1015.3,NaN,NaN,NaN,
1478664000000,Helsinki-Vuosaari,2016-11-09 06:00:00,-3.6,7.4,10.2,48.0,92.0,-4.7,NaN,NaN,NaN,1015.6,NaN,NaN,NaN,
1478671200000,Helsinki-Vuosaari,2016-11-09 08:00:00,-2.6,8.2,10.6,58.0,95.0,-3.3,NaN,NaN,NaN,1015.9,NaN,NaN,NaN,
1478678400000,Helsinki-Vuosaari,2016-11-09 10:00:00,-0.3,6.5,10.5,136.0,94.0,-1.1,NaN,NaN,NaN,1016.4,NaN,NaN,NaN,
1478685600000,Helsinki-Vuosaari,2016-11-09 12:00:00,-0.5,6.0,9.0,135.0,88.0,-2.2,NaN,NaN,NaN,1016.7,NaN,NaN,NaN,
1478692800000,Helsinki-Vuosaari,2016-11-09 14:00:00,0.0,6.9,8.4,157.0,77.0,-3.5,NaN,NaN,NaN,1016.9,NaN,NaN,NaN,
1478700000000,Helsinki-Vuosaari,2016-11-09 16:00:00,0.5,8.8,10.2,182.0,71.0,-4.2,NaN,NaN,NaN,1017.6,NaN,NaN,NaN,
1478707200000,Helsinki-Vuosaari,2016-11-09 18:00:00,0.7,8.1,9.6,162.0,75.0,-3.3,NaN,NaN,NaN,1018.5,NaN,NaN,NaN,
1478714400000,Helsinki-Vuosaari,2016-11-09 20:00:00,0.5,3.7,5.8,139.0,77.0,-3.1,NaN,NaN,NaN,1019.2,NaN,NaN,NaN,
1478721600000,Helsinki-Vuosaari,2016-11-09 22:00:00,-0.3,5.0,7.4,142.0,83.0,-2.9,NaN,NaN,NaN,1019.6,NaN,NaN,NaN,
1478728800000,Helsinki-Vuosaari,2016-11-10 00:00:00,1.2,6.8,9.1,124.0,74.0,-2.9,NaN,NaN,NaN,1019.1,NaN,NaN,NaN,
1478736000000,Helsinki-Vuosaari,2016-11-10 02:00:00,0.0,6.6,8.6,64.0,80.0,-3.0,NaN,NaN,NaN,1018.6,NaN,NaN,NaN,
1478743200000,Helsinki-Vuosaari,2016-11-10 04:00:00,-1.5,7.4,10.3,60.0,92.0,-2.7,NaN,NaN,NaN,1018.1,NaN,NaN,NaN,
1478750400000,Helsinki-Vuosaari,2016-11-10 06:00:00,-3.1,6.6,9.0,45.0,93.0,-4.0,NaN,NaN,NaN,1018.0,NaN,NaN,NaN,
1478757600000,Helsinki-Vuosaari,2016-11-10 08:00:00,-4.2,6.5,8.7,36.0,91.0,-5.5,NaN,NaN,NaN,1017.8,NaN,NaN,NaN,
1478764800000,Helsinki-Vuosaari,2016-11-10 10:00:00,-3.4,7.4,10.0,34.0,92.0,-4.6,NaN,NaN,NaN,1016.6,NaN,NaN,NaN,
1478772000000,Helsinki-Vuosaari,2016-11-10 12:00:00,-2.7,5.0,7.2,26.0,94.0,-3.5,NaN,NaN,NaN,1015.2,NaN,NaN,NaN,
1478779200000,Helsinki-Vuosaari,2016-11-10 14:00:00,-3.1,5.4,7.0,29.0,91.0,-4.3,NaN,NaN,NaN,1014.3,NaN,NaN,NaN,
1478786400000,Helsinki-Vuosaari,2016-11-10 16:00:00,-4.2,5.7,8.5,11.0,89.0,-5.7,NaN,NaN,NaN,1013.6,NaN,NaN,NaN,
1478793600000,Helsinki-Vuosaari,2016-11-10 18:00:00,-5.0,3.2,5.9,358.0,85.0,-7.1,NaN,NaN,NaN,1013.1,NaN,NaN,NaN,
1478800800000,Helsinki-Vuosaari,2016-11-10 20:00:00,-6.1,2.4,3.9,337.0,88.0,-7.8,NaN,NaN,NaN,1013.0,NaN,NaN,NaN,
1478808000000,Helsinki-Vuosaari,2016-11-10 22:00:00,-7.0,4.0,5.0,319.0,88.0,-8.6,NaN,NaN,NaN,1012.9,NaN,NaN,NaN,
1478815200000,Helsinki-Vuosaari,2016-11-11 00:00:00,-7.5,4.3,5.1,308.0,90.0,-8.8,NaN,NaN,NaN,1012.8,NaN,NaN,NaN,
1478822400000,Helsinki-Vuosaari,2016-11-11 02:00:00,-7.4,3.7,5.2,300.0,92.0,-8.6,NaN,NaN,NaN,1013.3,NaN,NaN,NaN,
1478829600000,Helsinki-Vuosaari,2016-11-11 04:00:00,-8.2,4.0,5.4,314.0,90.0,-9.5,NaN,NaN,NaN,1014.2,NaN,NaN,NaN,
1478836800000,Helsinki-Vuosaari,2016-11-11 06:00:00,-8.8,3.6,5.0,312.0,91.0,-10.0,NaN,NaN,NaN,1015.3,NaN,NaN,NaN,
1478844000000,Helsinki-Vuosaari,2016-11-11 08:00:00,-6.5,2.3,4.6,332.0,83.0,-9.0,NaN,NaN,NaN,1016.1,NaN,NaN,NaN,
1478851200000,Helsinki-Vuosaari,2016-11-11 10:00:00,-5.7,2.5,3.8,342.0,82.0,-8.3,NaN,NaN,NaN,1016.8,NaN,NaN,NaN,
1478858400000,Helsinki-Vuosaari,2016-11-11 12:00:00,-5.6,2.9,4.5,336.0,81.0,-8.3,NaN,NaN,NaN,1017.4,NaN,NaN,NaN,
1478865600000,Helsinki-Vuosaari,2016-11-11 14:00:00,-5.9,3.3,6.4,328.0,82.0,-8.5,NaN,NaN,NaN,1018.6,NaN,NaN,NaN,
1478872800000,Helsinki-Vuosaari,2016-11-11 16:00:00,-7.1,2.9,4.3,326.0,87.0,-9.0,NaN,NaN,NaN,1019.3,NaN,NaN,NaN,
1478880000000,Helsinki-Vuosaari,2016-11-11 18:00:00,-7.7,2.9,4.8,325.0,88.0,-9.3,NaN,NaN,NaN,1019.6,NaN,NaN,NaN,
1478887200000,Helsinki-Vuosaari,2016-11-11 20:00:00,-8.2,2.1,3.0,345.0,92.0,-9.4,NaN,NaN,NaN,1019.9,NaN,NaN,NaN,
1478894400000,Helsinki-Vuosaari,2016-11-11 22:00:00,-8.9,5.8,7.0,307.0,91.0,-10.2,NaN,NaN,NaN,1020.4,NaN,NaN,NaN,
1478901600000,Helsinki-Vuosaari,2016-11-12 00:00:00,-8.5,1.4,2.3,355.0,92.0,-9.7,NaN,NaN,NaN,1020.4,NaN,NaN,NaN,
1478908800000,Helsinki-Vuosaari,2016-11-12 02:00:00,-7.3,1.4,2.6,353.0,91.0,-8.6,NaN,NaN,NaN,1020.3,NaN,NaN,NaN,
1478916000000,Helsinki-Vuosaari,2016-11-12 04:00:00,-6.6,1.6,2.5,335.0,90.0,-8.0,NaN,NaN,NaN,1020.6,NaN,NaN,NaN,
1478923200000,Helsinki-Vuosaari,2016-11-12 06:00:00,-5.6,0.0,0.0,0.0,89.0,-7.2,NaN,NaN,NaN,1020.7,NaN,NaN,NaN,
1478930400000,Helsinki-Vuosaari,2016-11-12 08:00:00,-4.2,1.3,2.0,276.0,88.0,-5.9,NaN,NaN,NaN,1020.7,NaN,NaN,NaN,
1478937600000,Helsinki-Vuosaari,2016-11-12 10:00:00,-2.2,4.0,5.6,296.0,90.0,-3.6,NaN,NaN,NaN,1020.6,NaN,NaN,NaN,
1478944800000,Helsinki-Vuosaari,2016-11-12 12:00:00,-1.4,2.9,3.9,306.0,88.0,-3.1,NaN,NaN,NaN,1020.9,NaN,NaN,NaN,
1478952000000,Helsinki-Vuosaari,2016-11-12 14:00:00,-0.9,4.7,6.4,303.0,88.0,-2.6,NaN,NaN,NaN,1021.0,NaN,NaN,NaN,
1478959200000,Helsinki-Vuosaari,2016-11-12 16:00:00,-1.8,3.9,5.5,302.0,93.0,-2.8,NaN,NaN,NaN,1021.3,NaN,NaN,NaN,
1478966400000,Helsinki-Vuosaari,2016-11-12 18:00:00,-0.9,4.0,5.8,274.0,87.0,-2.7,NaN,NaN,NaN,1021.3,NaN,NaN,NaN,
1478973600000,Helsinki-Vuosaari,2016-11-12 20:00:00,-0.5,2.5,3.8,288.0,85.0,-2.7,NaN,NaN,NaN,1021.7,NaN,NaN,NaN,
1478980800000,Helsinki-Vuosaari,2016-11-12 22:00:00,-0.5,3.2,5.6,285.0,86.0,-2.6,NaN,NaN,NaN,1021.7,NaN,NaN,NaN,
1478988000000,Helsinki-Vuosaari,2016-11-13 00:00:00,-0.7,3.2,5.1,310.0,88.0,-2.5,NaN,NaN,NaN,1021.9,NaN,NaN,NaN,
1478995200000,Helsinki-Vuosaari,2016-11-13 02:00:00,-0.5,3.0,5.0,320.0,85.0,-2.7,NaN,NaN,NaN,1022.3,NaN,NaN,NaN,
1479002400000,Helsinki-Vuosaari,2016-11-13 04:00:00,-0.7,2.9,4.9,326.0,86.0,-2.8,NaN,NaN,NaN,1022.4,NaN,NaN,NaN,
1479009600000,Helsinki-Vuosaari,2016-11-13 06:00:00,-0.8,1.9,3.3,341.0,87.0,-2.7,NaN,NaN,NaN,1022.8,NaN,NaN,NaN,
1479016800000,Helsinki-Vuosaari,2016-11-13 08:00:00,-0.9,2.7,4.0,332.0,87.0,-2.8,NaN,NaN,NaN,1023.6,NaN,NaN,NaN,
1479024000000,Helsinki-Vuosaari,2016-11-13 10:00:00,-0.5,3.1,5.6,331.0,85.0,-2.6,NaN,NaN,NaN,1024.4,NaN,NaN,NaN,
1479031200000,Helsinki-Vuosaari,2016-11-13 12:00:00,0.0,2.2,4.0,353.0,85.0,-2.2,NaN,NaN,NaN,1024.6,NaN,NaN,NaN,
1479038400000,Helsinki-Vuosaari,2016-11-13 14:00:00,-0.3,2.2,3.6,333.0,84.0,-2.6,NaN,NaN,NaN,1024.7,NaN,NaN,NaN,
1479045600000,Helsinki-Vuosaari,2016-11-13 16:00:00,-0.5,3.3,4.1,33.0,90.0,-2.0,NaN,NaN,NaN,1025.2,NaN,NaN,NaN,
1479052800000,Helsinki-Vuosaari,2016-11-13 18:00:00,-1.4,4.2,5.1,29.0,90.0,-2.9,NaN,NaN,NaN,1026.0,NaN,NaN,NaN,
1479060000000,Helsinki-Vuosaari,2016-11-13 20:00:00,-1.6,2.6,3.7,25.0,92.0,-2.8,NaN,NaN,NaN,1026.4,NaN,NaN,NaN,
1479067200000,Helsinki-Vuosaari,2016-11-13 22:00:00,-2.6,3.8,4.9,39.0,87.0,-4.5,NaN,NaN,NaN,1027.0,NaN,NaN,NaN,
1479074400000,Helsinki-Vuosaari,2016-11-14 00:00:00,-3.0,3.5,5.2,35.0,89.0,-4.5,NaN,NaN,NaN,1026.9,NaN,NaN,NaN,
1479081600000,Helsinki-Vuosaari,2016-11-14 02:00:00,-3.1,3.3,4.8,36.0,91.0,-4.4,NaN,NaN,NaN,1026.6,NaN,NaN,NaN,
