timestamp,zoneId,date,airTemperature,windSpeed,gustSpeed,windDirection,relativeHumidity,dewPointTemperature,precipation,precipationDensity,snowDepth,airPressure,visibility,cloudAmount,presentWeather
1481104800000,Helsinki-Harmaja,2016-12-07 12:00:00,1.8,12.5,15.6,262.0,85.0,-0.4,NaN,NaN,NaN,1013.6,37770.0,7.0,0.0,
1481112000000,Helsinki-Harmaja,2016-12-07 14:00:00,2.1,7.9,9.4,263.0,86.0,0.0,NaN,NaN,NaN,1012.6,44870.0,8.0,0.0,
1481119200000,Helsinki-Harmaja,2016-12-07 16:00:00,1.6,6.6,7.6,253.0,95.0,0.8,NaN,NaN,NaN,1010.8,11050.0,8.0,61.0,
1481126400000,Helsinki-Harmaja,2016-12-07 18:00:00,2.7,8.1,9.4,257.0,92.0,1.5,NaN,NaN,NaN,1009.1,20420.0,8.0,81.0,
1481133600000,Helsinki-Harmaja,2016-12-07 20:00:00,2.8,7.7,9.2,243.0,94.0,1.9,NaN,NaN,NaN,1007.5,12140.0,8.0,52.0,
1481140800000,Helsinki-Harmaja,2016-12-07 22:00:00,2.4,8.6,11.4,243.0,94.0,1.5,NaN,NaN,NaN,1005.1,9980.0,7.0,61.0,
1481148000000,Helsinki-Harmaja,2016-12-08 00:00:00,3.2,6.6,8.1,241.0,95.0,2.4,NaN,NaN,NaN,1002.4,16590.0,8.0,61.0,
1481155200000,Helsinki-Harmaja,2016-12-08 02:00:00,3.4,7.8,9.0,210.0,98.0,3.1,NaN,NaN,NaN,999.6,4330.0,8.0,52.0,
1481162400000,Helsinki-Harmaja,2016-12-08 04:00:00,2.9,2.7,3.8,290.0,98.0,2.6,NaN,NaN,NaN,997.8,3280.0,8.0,10.0,
1481169600000,Helsinki-Harmaja,2016-12-08 06:00:00,2.5,3.5,4.2,289.0,98.0,2.2,NaN,NaN,NaN,997.1,25890.0,8.0,0.0,
1481176800000,Helsinki-Harmaja,2016-12-08 08:00:00,2.4,2.9,3.3,268.0,98.0,2.1,NaN,NaN,NaN,996.1,5710.0,8.0,10.0,
1481184000000,Helsinki-Harmaja,2016-12-08 10:00:00,2.3,2.4,2.9,279.0,99.0,2.1,NaN,NaN,NaN,995.2,6220.0,8.0,10.0,
1481191200000,Helsinki-Harmaja,2016-12-08 12:00:00,2.2,1.6,2.0,298.0,99.0,2.1,NaN,NaN,NaN,995.0,1590.0,7.0,10.0,
1481198400000,Helsinki-Harmaja,2016-12-08 14:00:00,2.2,1.5,1.9,325.0,99.0,2.1,NaN,NaN,NaN,995.3,2580.0,8.0,10.0,
1481205600000,Helsinki-Harmaja,2016-12-08 16:00:00,2.0,3.1,3.5,307.0,99.0,1.9,NaN,NaN,NaN,996.8,12900.0,8.0,0.0,
1481212800000,Helsinki-Harmaja,2016-12-08 18:00:00,1.9,3.7,4.3,303.0,98.0,1.6,NaN,NaN,NaN,997.8,15670.0,8.0,0.0,
1481220000000,Helsinki-Harmaja,2016-12-08 20:00:00,2.0,2.6,3.5,297.0,98.0,1.7,NaN,NaN,NaN,998.7,17920.0,8.0,0.0,
1481227200000,Helsinki-Harmaja,2016-12-08 22:00:00,2.3,3.0,3.6,270.0,97.0,1.8,NaN,NaN,NaN,999.3,19840.0,8.0,0.0,
1481234400000,Helsinki-Harmaja,2016-12-09 00:00:00,2.2,3.4,4.0,272.0,96.0,1.7,NaN,NaN,NaN,999.1,29450.0,8.0,0.0,
1481241600000,Helsinki-Harmaja,2016-12-09 02:00:00,2.0,6.1,7.0,252.0,97.0,1.5,NaN,NaN,NaN,998.7,17650.0,8.0,81.0,
1481248800000,Helsinki-Harmaja,2016-12-09 04:00:00,2.5,5.9,6.8,263.0,98.0,2.2,NaN,NaN,NaN,997.5,30400.0,8.0,22.0,
1481256000000,Helsinki-Harmaja,2016-12-09 06:00:00,3.0,6.5,8.9,289.0,94.0,2.1,NaN,NaN,NaN,996.9,50000.0,7.0,0.0,
1481263200000,Helsinki-Harmaja,2016-12-09 08:00:00,2.1,5.2,7.1,279.0,94.0,1.3,NaN,NaN,NaN,997.3,50000.0,7.0,0.0,
1481270400000,Helsinki-Harmaja,2016-12-09 10:00:00,2.1,5.1,5.8,270.0,95.0,1.3,NaN,NaN,NaN,997.4,49510.0,7.0,0.0,
1481277600000,Helsinki-Harmaja,2016-12-09 12:00:00,2.4,5.0,6.1,266.0,95.0,1.7,NaN,NaN,NaN,997.4,46680.0,7.0,0.0,
1481284800000,Helsinki-Harmaja,2016-12-09 14:00:00,2.6,4.6,5.5,305.0,93.0,1.6,NaN,NaN,NaN,998.6,50000.0,7.0,0.0,
1481292000000,Helsinki-Harmaja,2016-12-09 16:00:00,2.1,5.5,6.6,311.0,92.0,0.9,NaN,NaN,NaN,999.8,50000.0,2.0,0.0,
1481299200000,Helsinki-Harmaja,2016-12-09 18:00:00,1.5,6.9,9.3,344.0,87.0,-0.5,NaN,NaN,NaN,1002.0,50000.0,7.0,0.0,
1481306400000,Helsinki-Harmaja,2016-12-09 20:00:00,0.3,8.0,10.6,334.0,80.0,-2.7,NaN,NaN,NaN,1004.3,50000.0,1.0,0.0,
1481313600000,Helsinki-Harmaja,2016-12-09 22:00:00,-0.9,6.1,7.5,311.0,77.0,-4.3,NaN,NaN,NaN,1005.5,50000.0,0.0,0.0,
1481320800000,Helsinki-Harmaja,2016-12-10 00:00:00,-1.5,7.6,9.8,304.0,77.0,-4.9,NaN,NaN,NaN,1006.4,50000.0,0.0,0.0,
1481328000000,Helsinki-Harmaja,2016-12-10 02:00:00,-2.1,8.2,9.5,306.0,77.0,-5.6,NaN,NaN,NaN,1006.9,50000.0,0.0,0.0,
1481335200000,Helsinki-Harmaja,2016-12-10 04:00:00,-2.5,8.3,10.5,320.0,80.0,-5.4,NaN,NaN,NaN,1006.3,50000.0,0.0,0.0,
1481342400000,Helsinki-Harmaja,2016-12-10 06:00:00,-3.0,9.1,11.6,322.0,84.0,-5.4,NaN,NaN,NaN,1006.8,50000.0,0.0,0.0,
1481349600000,Helsinki-Harmaja,2016-12-10 08:00:00,-3.6,7.5,9.0,322.0,85.0,-5.7,NaN,NaN,NaN,1007.8,49010.0,0.0,0.0,
1481356800000,Helsinki-Harmaja,2016-12-10 10:00:00,-3.1,7.8,9.3,315.0,84.0,-5.5,NaN,NaN,NaN,1007.8,46310.0,0.0,0.0,
1481364000000,Helsinki-Harmaja,2016-12-10 12:00:00,-2.7,8.1,9.9,315.0,83.0,-5.2,NaN,NaN,NaN,1008.0,50000.0,0.0,0.0,
1481371200000,Helsinki-Harmaja,2016-12-10 14:00:00,-3.1,8.5,10.7,317.0,80.0,-6.0,NaN,NaN,NaN,1008.5,50000.0,0.0,0.0,
1481378400000,Helsinki-Harmaja,2016-12-10 16:00:00,-3.6,8.0,9.4,321.0,83.0,-6.0,NaN,NaN,NaN,1008.7,50000.0,0.0,0.0,
1481385600000,Helsinki-Harmaja,2016-12-10 18:00:00,-4.3,7.0,8.0,324.0,87.0,-6.0,NaN,NaN,NaN,1009.0,50000.0,0.0,0.0,
1481392800000,Helsinki-Harmaja,2016-12-10 20:00:00,-4.4,6.2,7.1,323.0,89.0,-5.9,NaN,NaN,NaN,1009.3,47640.0,0.0,0.0,
1481400000000,Helsinki-Harmaja,2016-12-10 22:00:00,-4.3,6.1,7.1,314.0,90.0,-5.6,NaN,NaN,NaN,1009.5,50000.0,0.0,0.0,
1481407200000,Helsinki-Harmaja,2016-12-11 00:00:00,-5.1,4.0,5.1,293.0,91.0,-6.4,NaN,NaN,NaN,1009.8,50000.0,6.0,0.0,
1481414400000,Helsinki-Harmaja,2016-12-11 02:00:00,-5.1,2.8,3.8,315.0,92.0,-6.2,NaN,NaN,NaN,1009.8,50000.0,1.0,0.0,
1481421600000,Helsinki-Harmaja,2016-12-11 04:00:00,-5.3,4.8,5.8,344.0,90.0,-6.7,NaN,NaN,NaN,1008.9,50000.0,2.0,0.0,
1481428800000,Helsinki-Harmaja,2016-12-11 06:00:00,-5.5,3.6,4.3,316.0,92.0,-6.5,NaN,NaN,NaN,1008.8,50000.0,0.0,0.0,
1481436000000,Helsinki-Harmaja,2016-12-11 08:00:00,-7.1,4.9,6.0,10.0,94.0,-7.9,NaN,NaN,NaN,1009.0,37670.0,0.0,0.0,
1481443200000,Helsinki-Harmaja,2016-12-11 10:00:00,-6.6,3.5,4.8,9.0,95.0,-7.2,NaN,NaN,NaN,1009.2,25540.0,1.0,0.0,
1481450400000,Helsinki-Harmaja,2016-12-11 12:00:00,-7.0,5.5,6.9,3.0,94.0,-7.8,NaN,NaN,NaN,1009.1,37560.0,0.0,0.0,
1481457600000,Helsinki-Harmaja,2016-12-11 14:00:00,-6.4,6.7,8.7,351.0,95.0,-7.2,NaN,NaN,NaN,1009.2,46350.0,7.0,0.0,
1481464800000,Helsinki-Harmaja,2016-12-11 16:00:00,-6.1,5.4,7.4,15.0,95.0,-6.8,NaN,NaN,NaN,1009.9,44170.0,8.0,0.0,
1481472000000,Helsinki-Harmaja,2016-12-11 18:00:00,-6.1,6.8,8.6,8.0,94.0,-7.0,NaN,NaN,NaN,1011.0,42040.0,7.0,0.0,
1481479200000,Helsinki-Harmaja,2016-12-11 20:00:00,-6.0,6.1,8.0,357.0,94.0,-6.8,NaN,NaN,NaN,1012.2,49350.0,7.0,0.0,
1481486400000,Helsinki-Harmaja,2016-12-11 22:00:00,-5.8,7.0,8.7,353.0,91.0,-7.0,NaN,NaN,NaN,1013.1,50000.0,4.0,0.0,
1481493600000,Helsinki-Harmaja,2016-12-12 00:00:00,-5.9,7.0,8.4,342.0,91.0,-7.1,NaN,NaN,NaN,1014.0,50000.0,0.0,0.0,
1481500800000,Helsinki-Harmaja,2016-12-12 02:00:00,-6.2,7.3,9.0,341.0,91.0,-7.4,NaN,NaN,NaN,1014.8,50000.0,0.0,0.0,
1481508000000,Helsinki-Harmaja,2016-12-12 04:00:00,-6.1,6.1,7.4,327.0,90.0,-7.5,NaN,NaN,NaN,1015.5,50000.0,0.0,0.0,
1481515200000,Helsinki-Harmaja,2016-12-12 06:00:00,-6.1,5.6,6.8,308.0,92.0,-7.2,NaN,NaN,NaN,1015.8,50000.0,1.0,0.0,
1481522400000,Helsinki-Harmaja,2016-12-12 08:00:00,-4.9,6.2,7.2,267.0,89.0,-6.5,NaN,NaN,NaN,1015.5,50000.0,7.0,0.0,
1481529600000,Helsinki-Harmaja,2016-12-12 10:00:00,-4.3,8.9,11.3,278.0,85.0,-6.4,NaN,NaN,NaN,1014.6,50000.0,7.0,0.0,
1481536800000,Helsinki-Harmaja,2016-12-12 12:00:00,-3.1,8.5,10.1,297.0,87.0,-5.0,NaN,NaN,NaN,1014.0,50000.0,0.0,0.0,
1481544000000,Helsinki-Harmaja,2016-12-12 14:00:00,-2.6,6.0,7.3,303.0,89.0,-4.1,NaN,NaN,NaN,1014.2,50000.0,6.0,0.0,
1481551200000,Helsinki-Harmaja,2016-12-12 16:00:00,-1.8,7.4,9.3,297.0,91.0,-3.1,NaN,NaN,NaN,1014.3,50000.0,7.0,0.0,
1481558400000,Helsinki-Harmaja,2016-12-12 18:00:00,-1.3,6.7,8.3,293.0,90.0,-2.7,NaN,NaN,NaN,1014.7,50000.0,7.0,0.0,
1481565600000,Helsinki-Harmaja,2016-12-12 20:00:00,-0.9,6.4,8.0,277.0,89.0,-2.5,NaN,NaN,NaN,1015.1,50000.0,7.0,0.0,
1481572800000,Helsinki-Harmaja,2016-12-12 22:00:00,-0.8,5.6,6.7,294.0,85.0,-3.0,NaN,NaN,NaN,1015.4,50000.0,8.0,0.0,
1481580000000,Helsinki-Harmaja,2016-12-13 00:00:00,-1.1,5.2,6.5,295.0,86.0,-3.2,NaN,NaN,NaN,1015.5,50000.0,7.0,0.0,
1481587200000,Helsinki-Harmaja,2016-12-13 02:00:00,-1.2,5.5,6.9,302.0,83.0,-3.8,NaN,NaN,NaN,1015.6,50000.0,7.0,0.0,
1481594400000,Helsinki-Harmaja,2016-12-13 04:00:00,-1.5,4.5,5.6,269.0,83.0,-3.9,NaN,NaN,NaN,1015.5,50000.0,8.0,0.0,
1481601600000,Helsinki-Harmaja,2016-12-13 06:00:00,-1.8,4.3,6.3,291.0,84.0,-4.2,NaN,NaN,NaN,1015.7,50000.0,8.0,0.0,
1481608800000,Helsinki-Harmaja,2016-12-13 08:00:00,-1.7,3.8,5.0,265.0,83.0,-4.2,NaN,NaN,NaN,1015.6,50000.0,8.0,0.0,
1481616000000,Helsinki-Harmaja,2016-12-13 10:00:00,-1.0,5.2,6.3,252.0,80.0,-4.1,NaN,NaN,NaN,1014.7,50000.0,4.0,0.0,
1481623200000,Helsinki-Harmaja,2016-12-13 12:00:00,-1.0,3.7,4.6,268.0,82.0,-3.7,NaN,NaN,NaN,1013.7,50000.0,7.0,0.0,
1481630400000,Helsinki-Harmaja,2016-12-13 14:00:00,0.2,7.4,9.4,224.0,78.0,-3.1,NaN,NaN,NaN,1011.9,50000.0,8.0,0.0,
1481637600000,Helsinki-Harmaja,2016-12-13 16:00:00,0.5,7.1,8.8,235.0,80.0,-2.6,NaN,NaN,NaN,1010.2,50000.0,7.0,0.0,
1481644800000,Helsinki-Harmaja,2016-12-13 18:00:00,1.2,7.0,8.1,214.0,81.0,-1.7,NaN,NaN,NaN,1008.1,50000.0,7.0,0.0,
1481652000000,Helsinki-Harmaja,2016-12-13 20:00:00,0.6,7.5,8.3,207.0,88.0,-1.1,NaN,NaN,NaN,1007.5,50000.0,7.0,0.0,
1481659200000,Helsinki-Harmaja,2016-12-13 22:00:00,1.1,4.7,5.3,194.0,93.0,0.0,NaN,NaN,NaN,1007.0,17250.0,8.0,61.0,
1481666400000,Helsinki-Harmaja,2016-12-14 00:00:00,1.5,3.5,4.3,205.0,95.0,0.7,NaN,NaN,NaN,1007.0,21470.0,8.0,52.0,
1481673600000,Helsinki-Harmaja,2016-12-14 02:00:00,1.8,3.3,3.9,254.0,96.0,1.2,NaN,NaN,NaN,1007.5,19410.0,8.0,52.0,
1481680800000,Helsinki-Harmaja,2016-12-14 04:00:00,0.6,7.4,8.6,357.0,95.0,0.0,NaN,NaN,NaN,1008.8,27050.0,8.0,22.0,
1481688000000,Helsinki-Harmaja,2016-12-14 06:00:00,-0.2,6.7,8.0,14.0,94.0,-1.1,NaN,NaN,NaN,1010.9,30450.0,8.0,77.0,
1481695200000,Helsinki-Harmaja,2016-12-14 08:00:00,-0.6,6.6,8.3,17.0,91.0,-1.9,NaN,NaN,NaN,1013.4,43360.0,8.0,0.0,
1481702400000,Helsinki-Harmaja,2016-12-14 10:00:00,-0.8,5.3,7.4,21.0,89.0,-2.4,NaN,NaN,NaN,1015.6,50000.0,7.0,0.0,
1481709600000,Helsinki-Harmaja,2016-12-14 12:00:00,-1.1,5.1,6.0,23.0,89.0,-2.7,NaN,NaN,NaN,1018.0,50000.0,8.0,0.0,
1481716800000,Helsinki-Harmaja,2016-12-14 14:00:00,-1.8,5.3,6.8,37.0,90.0,-3.2,NaN,NaN,NaN,1020.2,50000.0,8.0,0.0,
1481724000000,Helsinki-Harmaja,2016-12-14 16:00:00,-2.1,3.5,5.0,5.0,89.0,-3.6,NaN,NaN,NaN,1022.4,50000.0,8.0,0.0,
1481731200000,Helsinki-Harmaja,2016-12-14 18:00:00,-2.6,1.4,3.2,55.0,83.0,-5.1,NaN,NaN,NaN,1023.7,50000.0,8.0,0.0,
1481738400000,Helsinki-Harmaja,2016-12-14 20:00:00,-2.5,0.5,1.5,217.0,81.0,-5.4,NaN,NaN,NaN,1024.3,50000.0,8.0,0.0,
1481745600000,Helsinki-Harmaja,2016-12-14 22:00:00,-2.6,3.4,6.0,259.0,82.0,-5.2,NaN,NaN,NaN,1025.6,50000.0,7.0,0.0,
1481752800000,Helsinki-Harmaja,2016-12-15 00:00:00,-2.4,4.6,6.3,251.0,90.0,-3.8,NaN,NaN,NaN,1025.7,50000.0,8.0,0.0,
1481760000000,Helsinki-Harmaja,2016-12-15 02:00:00,-2.1,5.2,6.7,279.0,93.0,-3.1,NaN,NaN,NaN,1025.9,48270.0,8.0,0.0,
1481767200000,Helsinki-Harmaja,2016-12-15 04:00:00,-1.9,4.9,6.4,263.0,94.0,-2.7,NaN,NaN,NaN,1025.6,47050.0,8.0,0.0,
1481774400000,Helsinki-Harmaja,2016-12-15 06:00:00,-0.9,5.8,6.7,254.0,96.0,-1.5,NaN,NaN,NaN,1025.3,26470.0,8.0,0.0,
1481781600000,Helsinki-Harmaja,2016-12-15 08:00:00,0.5,7.1,8.1,263.0,93.0,-0.5,NaN,NaN,NaN,1026.1,36190.0,8.0,0.0,
1481788800000,Helsinki-Harmaja,2016-12-15 10:00:00,1.0,7.6,9.2,251.0,93.0,0.0,NaN,NaN,NaN,1025.4,22910.0,8.0,0.0,
1481796000000,Helsinki-Harmaja,2016-12-15 12:00:00,2.4,8.7,10.6,231.0,91.0,1.1,NaN,NaN,NaN,1024.3,24200.0,7.0,0.0,
1481803200000,Helsinki-Harmaja,2016-12-15 14:00:00,2.6,10.4,12.6,229.0,92.0,1.5,NaN,NaN,NaN,1022.8,20750.0,7.0,0.0,
1481810400000,Helsinki-Harmaja,2016-12-15 16:00:00,2.2,9.1,10.9,249.0,91.0,0.9,NaN,NaN,NaN,1021.2,20090.0,7.0,0.0,
1481817600000,Helsinki-Harmaja,2016-12-15 18:00:00,1.2,7.7,9.4,260.0,88.0,-0.6,NaN,NaN,NaN,1020.9,30420.0,7.0,0.0,
1481824800000,Helsinki-Harmaja,2016-12-15 20:00:00,-0.1,6.3,8.9,309.0,89.0,-1.7,NaN,NaN,NaN,1021.2,37700.0,8.0,0.0,
1481832000000,Helsinki-Harmaja,2016-12-15 22:00:00,-0.4,4.6,5.7,313.0,90.0,-1.9,NaN,NaN,NaN,1022.1,40970.0,8.0,0.0,
1481839200000,Helsinki-Harmaja,2016-12-16 00:00:00,-0.8,2.8,3.5,340.0,90.0,-2.4,NaN,NaN,NaN,1022.5,42850.0,7.0,0.0,
1481846400000,Helsinki-Harmaja,2016-12-16 02:00:00,-1.4,3.5,4.3,272.0,92.0,-2.6,NaN,NaN,NaN,1023.2,41150.0,7.0,0.0,
1481853600000,Helsinki-Harmaja,2016-12-16 04:00:00,-1.5,3.9,5.1,279.0,93.0,-2.5,NaN,NaN,NaN,1023.5,23200.0,7.0,0.0,
1481860800000,Helsinki-Harmaja,2016-12-16 06:00:00,-0.3,4.7,5.8,279.0,93.0,-1.3,NaN,NaN,NaN,1023.4,33580.0,7.0,0.0,
1481868000000,Helsinki-Harmaja,2016-12-16 08:00:00,-0.2,4.3,5.1,293.0,94.0,-1.0,NaN,NaN,NaN,1023.7,34650.0,0.0,0.0,
1481875200000,Helsinki-Harmaja,2016-12-16 10:00:00,0.4,5.5,6.1,267.0,93.0,-0.6,NaN,NaN,NaN,1023.6,41050.0,0.0,0.0,
1481882400000,Helsinki-Harmaja,2016-12-16 12:00:00,0.6,3.9,4.8,287.0,93.0,-0.4,NaN,NaN,NaN,1024.4,44880.0,0.0,0.0,
1481889600000,Helsinki-Harmaja,2016-12-16 14:00:00,-0.4,4.1,5.1,304.0,95.0,-1.1,NaN,NaN,NaN,1025.3,35780.0,1.0,0.0,
1481896800000,Helsinki-Harmaja,2016-12-16 16:00:00,-0.5,3.1,4.2,338.0,96.0,-1.1,NaN,NaN,NaN,1026.1,17690.0,8.0,0.0,
1481904000000,Helsinki-Harmaja,2016-12-16 18:00:00,-1.1,1.8,2.7,310.0,98.0,-1.4,NaN,NaN,NaN,1026.5,3210.0,8.0,10.0,
1481911200000,Helsinki-Harmaja,2016-12-16 20:00:00,-1.4,3.8,4.8,298.0,99.0,-1.5,NaN,NaN,NaN,1026.9,620.0,9.0,33.0,
1481918400000,Helsinki-Harmaja,2016-12-16 22:00:00,-1.7,3.1,3.9,289.0,99.0,-1.8,NaN,NaN,NaN,1027.1,18740.0,2.0,0.0,
1481925600000,Helsinki-Harmaja,2016-12-17 00:00:00,-1.7,3.8,4.4,267.0,97.0,-2.1,NaN,NaN,NaN,1027.2,36080.0,7.0,0.0,
1481932800000,Helsinki-Harmaja,2016-12-17 02:00:00,-1.6,3.7,4.3,281.0,96.0,-2.1,NaN,NaN,NaN,1026.6,36240.0,0.0,0.0,
1481940000000,Helsinki-Harmaja,2016-12-17 04:00:00,-2.7,4.9,5.9,269.0,97.0,-3.0,NaN,NaN,NaN,1026.4,19220.0,7.0,0.0,
1481947200000,Helsinki-Harmaja,2016-12-17 06:00:00,-2.2,4.7,5.7,255.0,99.0,-2.4,NaN,NaN,NaN,1026.3,4390.0,7.0,10.0,
1481954400000,Helsinki-Harmaja,2016-12-17 08:00:00,-1.4,5.6,6.7,252.0,99.0,-1.5,NaN,NaN,NaN,1026.3,500.0,9.0,33.0,
1481961600000,Helsinki-Harmaja,2016-12-17 10:00:00,-0.5,5.2,6.3,266.0,100.0,-0.5,NaN,NaN,NaN,1025.8,480.0,9.0,32.0,
1481968800000,Helsinki-Harmaja,2016-12-17 12:00:00,1.1,8.3,11.9,246.0,100.0,1.1,NaN,NaN,NaN,1024.4,2690.0,8.0,20.0,
1481976000000,Helsinki-Harmaja,2016-12-17 14:00:00,1.6,9.9,11.6,239.0,99.0,1.5,NaN,NaN,NaN,1023.7,8840.0,8.0,10.0,
1481983200000,Helsinki-Harmaja,2016-12-17 16:00:00,0.8,12.1,13.9,240.0,96.0,0.2,NaN,NaN,NaN,1022.7,39570.0,8.0,0.0,
1481990400000,Helsinki-Harmaja,2016-12-17 18:00:00,0.8,7.8,9.3,264.0,94.0,0.0,NaN,NaN,NaN,1022.4,19040.0,8.0,0.0,
1481997600000,Helsinki-Harmaja,2016-12-17 20:00:00,1.1,6.4,8.2,261.0,97.0,0.6,NaN,NaN,NaN,1021.2,7980.0,8.0,10.0,
1482004800000,Helsinki-Harmaja,2016-12-17 22:00:00,0.7,5.0,5.7,263.0,98.0,0.4,NaN,NaN,NaN,1020.9,6800.0,8.0,67.0,
1482012000000,Helsinki-Harmaja,2016-12-18 00:00:00,0.3,3.8,4.6,321.0,97.0,-0.1,NaN,NaN,NaN,1020.2,5870.0,8.0,80.0,
1482019200000,Helsinki-Harmaja,2016-12-18 02:00:00,0.8,4.1,4.8,263.0,93.0,-0.2,NaN,NaN,NaN,1020.0,50000.0,8.0,0.0,
1482026400000,Helsinki-Harmaja,2016-12-18 04:00:00,0.6,4.5,5.2,275.0,97.0,0.2,NaN,NaN,NaN,1020.1,24420.0,7.0,21.0,
1482033600000,Helsinki-Harmaja,2016-12-18 06:00:00,0.5,4.4,5.2,293.0,96.0,-0.1,NaN,NaN,NaN,1019.8,28340.0,8.0,0.0,
1482040800000,Helsinki-Harmaja,2016-12-18 08:00:00,0.4,4.9,5.9,291.0,98.0,0.2,NaN,NaN,NaN,1021.0,10420.0,8.0,0.0,
1482048000000,Helsinki-Harmaja,2016-12-18 10:00:00,0.8,4.5,5.3,302.0,99.0,0.6,NaN,NaN,NaN,1021.7,26860.0,8.0,0.0,
1482055200000,Helsinki-Harmaja,2016-12-18 12:00:00,1.0,6.0,7.1,304.0,97.0,0.6,NaN,NaN,NaN,1021.6,44550.0,7.0,0.0,
1482062400000,Helsinki-Harmaja,2016-12-18 14:00:00,0.6,5.1,6.0,303.0,99.0,0.4,NaN,NaN,NaN,1021.5,14930.0,8.0,0.0,
1482069600000,Helsinki-Harmaja,2016-12-18 16:00:00,0.4,5.4,6.5,283.0,99.0,0.2,NaN,NaN,NaN,1021.7,11900.0,8.0,0.0,
1482076800000,Helsinki-Harmaja,2016-12-18 18:00:00,0.6,6.0,7.1,301.0,96.0,0.1,NaN,NaN,NaN,1021.6,48420.0,7.0,0.0,
1482084000000,Helsinki-Harmaja,2016-12-18 20:00:00,0.9,4.1,5.4,293.0,96.0,0.3,NaN,NaN,NaN,1021.4,42340.0,7.0,0.0,
1482091200000,Helsinki-Harmaja,2016-12-18 22:00:00,1.0,4.0,5.3,263.0,96.0,0.6,NaN,NaN,NaN,1021.0,47210.0,7.0,0.0,
1482098400000,Helsinki-Harmaja,2016-12-19 00:00:00,1.3,5.3,6.1,246.0,97.0,1.0,NaN,NaN,NaN,1020.2,24680.0,7.0,0.0,
1482105600000,Helsinki-Harmaja,2016-12-19 02:00:00,1.8,6.6,7.4,251.0,98.0,1.5,NaN,NaN,NaN,1018.8,20660.0,7.0,0.0,
1482112800000,Helsinki-Harmaja,2016-12-19 04:00:00,2.4,5.8,6.9,256.0,97.0,2.0,NaN,NaN,NaN,1018.2,39930.0,8.0,0.0,
1482120000000,Helsinki-Harmaja,2016-12-19 06:00:00,2.2,4.6,5.3,243.0,98.0,2.0,NaN,NaN,NaN,1017.0,5860.0,8.0,81.0,
1482127200000,Helsinki-Harmaja,2016-12-19 08:00:00,2.1,2.8,3.2,246.0,98.0,1.8,NaN,NaN,NaN,1017.3,5630.0,8.0,52.0,
1482134400000,Helsinki-Harmaja,2016-12-19 10:00:00,2.1,3.8,4.6,245.0,99.0,2.0,NaN,NaN,NaN,1017.2,7730.0,8.0,10.0,
1482141600000,Helsinki-Harmaja,2016-12-19 12:00:00,2.1,2.9,3.4,231.0,99.0,1.9,NaN,NaN,NaN,1017.6,19200.0,8.0,0.0,
1482148800000,Helsinki-Harmaja,2016-12-19 14:00:00,2.0,3.4,4.0,261.0,99.0,1.9,NaN,NaN,NaN,1018.1,650.0,9.0,30.0,
1482156000000,Helsinki-Harmaja,2016-12-19 16:00:00,1.9,1.3,1.8,283.0,100.0,1.9,NaN,NaN,NaN,1018.5,300.0,9.0,34.0,
1482163200000,Helsinki-Harmaja,2016-12-19 18:00:00,1.7,2.2,2.7,287.0,100.0,1.7,NaN,NaN,NaN,1019.7,1060.0,9.0,20.0,
1482170400000,Helsinki-Harmaja,2016-12-19 20:00:00,1.4,0.6,1.9,263.0,100.0,1.4,NaN,NaN,NaN,1020.2,370.0,9.0,33.0,
1482177600000,Helsinki-Harmaja,2016-12-19 22:00:00,1.1,0.0,0.8,0.0,100.0,1.1,NaN,NaN,NaN,1021.6,450.0,9.0,33.0,
1482184800000,Helsinki-Harmaja,2016-12-20 00:00:00,1.0,3.5,4.5,226.0,100.0,1.0,NaN,NaN,NaN,1022.0,2130.0,8.0,20.0,
1482192000000,Helsinki-Harmaja,2016-12-20 02:00:00,1.2,4.6,5.8,213.0,100.0,1.2,NaN,NaN,NaN,1021.8,570.0,9.0,33.0,
1482199200000,Helsinki-Harmaja,2016-12-20 04:00:00,1.5,6.2,7.4,221.0,100.0,1.5,NaN,NaN,NaN,1022.0,460.0,9.0,33.0,
1482206400000,Helsinki-Harmaja,2016-12-20 06:00:00,2.3,8.3,9.6,219.0,100.0,2.3,NaN,NaN,NaN,1021.5,370.0,9.0,33.0,
1482213600000,Helsinki-Harmaja,2016-12-20 08:00:00,2.5,11.9,15.3,236.0,100.0,2.5,NaN,NaN,NaN,1021.8,3020.0,8.0,20.0,
1482220800000,Helsinki-Harmaja,2016-12-20 10:00:00,2.7,8.9,10.8,253.0,100.0,2.7,NaN,NaN,NaN,1022.3,3700.0,8.0,10.0,
1482228000000,Helsinki-Harmaja,2016-12-20 12:00:00,2.7,5.8,6.3,237.0,100.0,2.7,NaN,NaN,NaN,1022.4,2420.0,8.0,10.0,
1482235200000,Helsinki-Harmaja,2016-12-20 14:00:00,2.8,6.5,7.7,241.0,100.0,2.8,NaN,NaN,NaN,1022.4,1790.0,8.0,10.0,
1482242400000,Helsinki-Harmaja,2016-12-20 16:00:00,2.7,5.2,6.1,240.0,100.0,2.7,NaN,NaN,NaN,1022.8,6380.0,8.0,10.0,
1482249600000,Helsinki-Harmaja,2016-12-20 18:00:00,3.1,6.8,8.4,246.0,100.0,3.1,NaN,NaN,NaN,1023.0,17890.0,8.0,0.0,
