timestamp,zoneId,date,airTemperature,windSpeed,gustSpeed,windDirection,relativeHumidity,dewPointTemperature,precipation,precipationDensity,snowDepth,airPressure,visibility,cloudAmount,presentWeather
1477951200000,Helsinki-Kaisaniemi,2016-11-01 00:00:00,-0.6,1.2,1.9,46.0,96.0,-1.2,0.0,0.0,0.0,1022.9,NaN,7.0,NaN,
1477958400000,Helsinki-Kaisaniemi,2016-11-01 02:00:00,0.5,1.1,1.9,40.0,91.0,-0.8,0.0,0.0,0.0,1022.3,NaN,7.0,NaN,
1477965600000,Helsinki-Kaisaniemi,2016-11-01 04:00:00,0.9,1.5,2.6,102.0,90.0,-0.5,0.0,0.0,0.0,1021.2,NaN,8.0,NaN,
1477972800000,Helsinki-Kaisaniemi,2016-11-01 06:00:00,1.5,1.6,2.4,105.0,92.0,0.3,0.0,0.0,0.0,1020.5,NaN,8.0,NaN,
1477980000000,Helsinki-Kaisaniemi,2016-11-01 08:00:00,2.0,1.3,1.9,59.0,94.0,1.2,0.3,0.3,0.0,1019.9,NaN,8.0,NaN,
1477987200000,Helsinki-Kaisaniemi,2016-11-01 10:00:00,2.7,1.7,2.7,121.0,92.0,1.5,0.0,0.0,0.0,1018.5,NaN,8.0,NaN,
1477994400000,Helsinki-Kaisaniemi,2016-11-01 12:00:00,4.0,3.5,6.2,179.0,76.0,0.1,0.0,0.0,0.0,1017.3,NaN,7.0,NaN,
1478001600000,Helsinki-Kaisaniemi,2016-11-01 14:00:00,3.1,3.2,5.8,166.0,75.0,-0.9,0.0,0.0,0.0,1016.0,NaN,7.0,NaN,
1478008800000,Helsinki-Kaisaniemi,2016-11-01 16:00:00,2.5,4.8,7.4,166.0,70.0,-2.4,0.0,0.0,0.0,1014.5,NaN,7.0,NaN,
1478016000000,Helsinki-Kaisaniemi,2016-11-01 18:00:00,2.0,5.1,10.1,153.0,65.0,-4.0,0.0,0.0,0.0,1013.1,NaN,7.0,NaN,
1478023200000,Helsinki-Kaisaniemi,2016-11-01 20:00:00,1.7,5.6,12.7,145.0,65.0,-4.1,0.0,0.0,0.0,1011.7,NaN,7.0,NaN,
1478030400000,Helsinki-Kaisaniemi,2016-11-01 22:00:00,1.7,6.3,13.2,143.0,66.0,-4.0,0.0,0.0,0.0,1010.2,NaN,8.0,NaN,
1478037600000,Helsinki-Kaisaniemi,2016-11-02 00:00:00,1.5,7.7,14.5,132.0,65.0,-4.3,0.0,0.0,0.0,1008.7,NaN,7.0,NaN,
1478044800000,Helsinki-Kaisaniemi,2016-11-02 02:00:00,1.7,8.4,15.3,125.0,67.0,-3.7,0.0,0.0,0.0,1007.0,NaN,8.0,NaN,
1478052000000,Helsinki-Kaisaniemi,2016-11-02 04:00:00,1.2,7.8,14.6,116.0,76.0,-2.6,0.0,0.0,0.0,1006.0,NaN,7.0,NaN,
1478059200000,Helsinki-Kaisaniemi,2016-11-02 06:00:00,1.7,7.3,12.4,101.0,68.0,-3.6,0.0,0.0,0.0,1005.1,NaN,8.0,NaN,
1478066400000,Helsinki-Kaisaniemi,2016-11-02 08:00:00,1.2,6.8,13.0,105.0,77.0,-2.4,0.1,0.3,0.0,1004.8,NaN,7.0,NaN,
1478073600000,Helsinki-Kaisaniemi,2016-11-02 10:00:00,0.4,5.2,10.3,79.0,92.0,-0.7,0.2,0.3,0.0,1004.6,NaN,7.0,NaN,
1478080800000,Helsinki-Kaisaniemi,2016-11-02 12:00:00,-0.3,5.1,9.1,44.0,94.0,-1.2,0.7,0.1,0.0,1004.1,NaN,7.0,NaN,
1478088000000,Helsinki-Kaisaniemi,2016-11-02 14:00:00,-1.3,5.4,10.8,54.0,97.0,-1.7,2.0,0.5,2.0,1004.6,NaN,7.0,NaN,
1478095200000,Helsinki-Kaisaniemi,2016-11-02 16:00:00,-1.6,5.8,9.5,52.0,95.0,-2.3,0.3,0.1,4.0,1004.9,NaN,8.0,NaN,
1478102400000,Helsinki-Kaisaniemi,2016-11-02 18:00:00,-1.6,5.9,10.6,51.0,94.0,-2.4,0.1,0.3,4.0,1005.3,NaN,7.0,NaN,
1478109600000,Helsinki-Kaisaniemi,2016-11-02 20:00:00,-1.8,6.2,11.2,46.0,93.0,-2.7,0.0,0.0,4.0,1005.8,NaN,7.0,NaN,
1478116800000,Helsinki-Kaisaniemi,2016-11-02 22:00:00,-1.9,4.7,8.6,43.0,91.0,-3.1,0.1,0.0,4.0,1006.3,NaN,8.0,NaN,
1478124000000,Helsinki-Kaisaniemi,2016-11-03 00:00:00,-2.0,6.2,11.8,47.0,81.0,-4.9,0.0,0.0,4.0,1006.9,NaN,8.0,NaN,
1478131200000,Helsinki-Kaisaniemi,2016-11-03 02:00:00,-2.1,5.9,9.6,44.0,82.0,-4.7,0.0,0.0,4.0,1007.1,NaN,7.0,NaN,
1478138400000,Helsinki-Kaisaniemi,2016-11-03 04:00:00,-2.2,3.8,8.3,30.0,87.0,-4.0,0.0,0.0,4.0,1007.6,NaN,1.0,NaN,
1478145600000,Helsinki-Kaisaniemi,2016-11-03 06:00:00,-2.0,4.6,8.1,33.0,85.0,-4.2,0.0,0.0,4.0,1008.0,NaN,5.0,NaN,
1478152800000,Helsinki-Kaisaniemi,2016-11-03 08:00:00,-1.3,4.7,10.4,36.0,77.0,-4.9,0.0,0.0,4.0,1008.7,NaN,5.0,NaN,
1478160000000,Helsinki-Kaisaniemi,2016-11-03 10:00:00,-0.1,5.2,7.9,49.0,69.0,-5.2,0.0,0.0,4.0,1009.0,NaN,1.0,NaN,
1478167200000,Helsinki-Kaisaniemi,2016-11-03 12:00:00,-0.7,4.7,7.4,10.0,71.0,-5.3,0.0,0.0,4.0,1009.4,NaN,8.0,NaN,
1478174400000,Helsinki-Kaisaniemi,2016-11-03 14:00:00,-1.2,4.1,8.8,16.0,75.0,-5.0,0.0,0.0,3.0,1010.3,NaN,7.0,NaN,
1478181600000,Helsinki-Kaisaniemi,2016-11-03 16:00:00,-2.1,3.9,7.1,10.0,76.0,-5.8,0.0,0.0,3.0,1011.0,NaN,7.0,NaN,
1478188800000,Helsinki-Kaisaniemi,2016-11-03 18:00:00,-2.4,4.7,6.8,4.0,80.0,-5.3,0.0,0.0,3.0,1011.4,NaN,7.0,NaN,
1478196000000,Helsinki-Kaisaniemi,2016-11-03 20:00:00,-2.3,3.6,5.5,8.0,86.0,-4.4,0.0,0.0,3.0,1011.9,NaN,7.0,NaN,
1478203200000,Helsinki-Kaisaniemi,2016-11-03 22:00:00,-2.0,3.6,5.6,7.0,84.0,-4.3,0.0,0.0,3.0,1012.2,NaN,7.0,NaN,
1478210400000,Helsinki-Kaisaniemi,2016-11-04 00:00:00,-1.7,3.1,5.8,4.0,80.0,-4.6,0.0,0.0,3.0,1012.6,NaN,7.0,NaN,
1478217600000,Helsinki-Kaisaniemi,2016-11-04 02:00:00,-2.2,3.0,5.3,6.0,81.0,-5.0,0.0,0.0,3.0,1012.8,NaN,7.0,NaN,
1478224800000,Helsinki-Kaisaniemi,2016-11-04 04:00:00,-3.0,3.2,4.8,347.0,84.0,-5.3,0.0,0.0,3.0,1013.2,NaN,7.0,NaN,
1478232000000,Helsinki-Kaisaniemi,2016-11-04 06:00:00,-3.0,3.5,5.4,2.0,89.0,-4.5,0.0,0.0,3.0,1013.6,NaN,7.0,NaN,
1478239200000,Helsinki-Kaisaniemi,2016-11-04 08:00:00,-1.3,2.7,4.9,8.0,82.0,-4.0,0.0,0.0,3.0,1014.2,NaN,7.0,NaN,
1478246400000,Helsinki-Kaisaniemi,2016-11-04 10:00:00,-0.8,2.8,4.4,17.0,79.0,-3.9,0.0,0.0,3.0,1014.9,NaN,7.0,NaN,
1478253600000,Helsinki-Kaisaniemi,2016-11-04 12:00:00,-0.4,2.9,5.7,23.0,71.0,-4.9,0.0,0.0,3.0,1015.4,NaN,7.0,NaN,
1478260800000,Helsinki-Kaisaniemi,2016-11-04 14:00:00,-0.9,3.1,6.9,23.0,71.0,-5.5,0.0,0.0,3.0,1016.2,NaN,7.0,NaN,
1478268000000,Helsinki-Kaisaniemi,2016-11-04 16:00:00,-3.1,2.4,3.9,349.0,80.0,-6.0,0.0,0.0,3.0,1017.0,NaN,0.0,NaN,
1478275200000,Helsinki-Kaisaniemi,2016-11-04 18:00:00,-4.5,2.3,3.1,349.0,85.0,-6.6,0.0,0.0,3.0,1017.2,NaN,0.0,NaN,
1478282400000,Helsinki-Kaisaniemi,2016-11-04 20:00:00,-4.7,3.2,4.8,360.0,91.0,-5.9,0.0,0.0,3.0,1017.8,NaN,0.0,NaN,
1478289600000,Helsinki-Kaisaniemi,2016-11-04 22:00:00,-5.0,2.5,5.1,343.0,92.0,-6.1,0.0,0.0,3.0,1018.1,NaN,0.0,NaN,
1478296800000,Helsinki-Kaisaniemi,2016-11-05 00:00:00,-3.8,2.9,4.4,336.0,90.0,-5.1,0.0,0.0,4.0,1018.5,NaN,7.0,NaN,
1478304000000,Helsinki-Kaisaniemi,2016-11-05 02:00:00,-3.5,2.6,4.2,353.0,89.0,-4.9,0.0,0.0,4.0,1018.5,NaN,8.0,NaN,
1478311200000,Helsinki-Kaisaniemi,2016-11-05 04:00:00,-3.4,1.6,2.3,332.0,90.0,-4.8,0.0,0.0,4.0,1018.6,NaN,8.0,NaN,
1478318400000,Helsinki-Kaisaniemi,2016-11-05 06:00:00,-3.0,2.0,3.6,36.0,85.0,-5.2,0.0,0.0,4.0,1018.6,NaN,8.0,NaN,
1478325600000,Helsinki-Kaisaniemi,2016-11-05 08:00:00,-2.9,3.4,4.4,49.0,87.0,-4.8,0.0,0.0,3.0,1019.3,NaN,7.0,NaN,
1478332800000,Helsinki-Kaisaniemi,2016-11-05 10:00:00,-2.4,2.3,3.4,50.0,80.0,-5.3,0.0,0.0,3.0,1019.6,NaN,7.0,NaN,
1478340000000,Helsinki-Kaisaniemi,2016-11-05 12:00:00,-2.3,2.3,3.3,55.0,72.0,-6.6,0.0,0.0,3.0,1019.4,NaN,0.0,NaN,
1478347200000,Helsinki-Kaisaniemi,2016-11-05 14:00:00,-3.0,4.0,5.5,50.0,71.0,-7.4,0.0,0.0,3.0,1019.7,NaN,5.0,NaN,
1478354400000,Helsinki-Kaisaniemi,2016-11-05 16:00:00,-3.3,3.6,5.8,47.0,66.0,-8.8,0.0,0.0,3.0,1019.5,NaN,8.0,NaN,
1478361600000,Helsinki-Kaisaniemi,2016-11-05 18:00:00,-3.8,3.3,4.6,51.0,70.0,-8.5,0.0,0.0,3.0,1019.4,NaN,7.0,NaN,
1478368800000,Helsinki-Kaisaniemi,2016-11-05 20:00:00,-4.9,3.7,6.3,49.0,79.0,-8.0,0.0,0.0,3.0,1019.2,NaN,7.0,NaN,
1478376000000,Helsinki-Kaisaniemi,2016-11-05 22:00:00,-5.0,3.3,5.9,51.0,82.0,-7.7,0.0,0.0,3.0,1018.8,NaN,8.0,NaN,
1478383200000,Helsinki-Kaisaniemi,2016-11-06 00:00:00,-4.5,4.2,6.8,50.0,79.0,-7.5,0.0,0.0,3.0,1018.2,NaN,8.0,NaN,
1478390400000,Helsinki-Kaisaniemi,2016-11-06 02:00:00,-4.8,3.7,6.9,58.0,79.0,-7.8,0.0,0.0,3.0,1017.6,NaN,1.0,NaN,
1478397600000,Helsinki-Kaisaniemi,2016-11-06 04:00:00,-5.5,4.1,7.2,67.0,81.0,-8.3,0.0,0.0,3.0,1017.2,NaN,0.0,NaN,
1478404800000,Helsinki-Kaisaniemi,2016-11-06 06:00:00,-6.2,4.5,7.3,50.0,85.0,-8.3,0.0,0.0,3.0,1016.7,NaN,0.0,NaN,
1478412000000,Helsinki-Kaisaniemi,2016-11-06 08:00:00,-5.2,3.7,7.5,38.0,85.0,-7.3,0.0,0.0,3.0,1015.8,NaN,7.0,NaN,
1478419200000,Helsinki-Kaisaniemi,2016-11-06 10:00:00,-3.6,3.8,6.5,64.0,90.0,-5.0,0.1,0.0,3.0,1015.2,NaN,8.0,NaN,
1478426400000,Helsinki-Kaisaniemi,2016-11-06 12:00:00,-3.5,4.3,7.7,56.0,95.0,-4.3,0.5,0.8,4.0,1014.5,NaN,9.0,NaN,
1478433600000,Helsinki-Kaisaniemi,2016-11-06 14:00:00,-3.2,5.3,11.1,56.0,76.0,-6.9,0.0,0.0,4.0,1014.1,NaN,7.0,NaN,
1478440800000,Helsinki-Kaisaniemi,2016-11-06 16:00:00,-4.2,6.3,10.5,52.0,72.0,-8.4,0.0,0.0,4.0,1013.9,NaN,7.0,NaN,
1478448000000,Helsinki-Kaisaniemi,2016-11-06 18:00:00,-4.3,6.0,11.2,49.0,76.0,-7.9,0.0,0.0,5.0,1013.2,NaN,8.0,NaN,
1478455200000,Helsinki-Kaisaniemi,2016-11-06 20:00:00,-4.3,6.1,11.2,51.0,77.0,-7.7,0.0,0.0,5.0,1013.3,NaN,8.0,NaN,
1478462400000,Helsinki-Kaisaniemi,2016-11-06 22:00:00,-4.6,7.0,11.5,51.0,82.0,-7.2,0.0,0.0,5.0,1013.0,NaN,8.0,NaN,
1478469600000,Helsinki-Kaisaniemi,2016-11-07 00:00:00,-4.5,7.1,12.2,47.0,80.0,-7.4,0.0,0.0,5.0,1012.5,NaN,8.0,NaN,
1478476800000,Helsinki-Kaisaniemi,2016-11-07 02:00:00,-4.7,7.3,13.4,49.0,80.0,-7.5,0.0,0.0,5.0,1011.6,NaN,8.0,NaN,
1478484000000,Helsinki-Kaisaniemi,2016-11-07 04:00:00,-4.3,7.1,12.0,49.0,79.0,-7.4,0.0,0.0,5.0,1011.1,NaN,8.0,NaN,
1478491200000,Helsinki-Kaisaniemi,2016-11-07 06:00:00,-4.0,6.5,13.2,51.0,78.0,-7.3,0.0,0.0,5.0,1011.0,NaN,8.0,NaN,
1478498400000,Helsinki-Kaisaniemi,2016-11-07 08:00:00,-3.9,6.1,11.9,54.0,81.0,-6.6,0.0,0.0,4.0,1010.7,NaN,8.0,NaN,
1478505600000,Helsinki-Kaisaniemi,2016-11-07 10:00:00,-3.9,7.2,12.6,49.0,83.0,-6.3,0.0,0.0,5.0,1010.4,NaN,7.0,NaN,
1478512800000,Helsinki-Kaisaniemi,2016-11-07 12:00:00,-3.8,6.7,11.3,43.0,87.0,-5.6,0.1,0.0,5.0,1009.9,NaN,7.0,NaN,
1478520000000,Helsinki-Kaisaniemi,2016-11-07 14:00:00,-4.0,7.3,13.1,47.0,91.0,-5.2,0.2,0.0,5.0,1009.5,NaN,7.0,NaN,
1478527200000,Helsinki-Kaisaniemi,2016-11-07 16:00:00,-4.1,7.3,15.2,49.0,91.0,-5.3,0.1,0.0,5.0,1009.4,NaN,7.0,NaN,
1478534400000,Helsinki-Kaisaniemi,2016-11-07 18:00:00,-4.7,7.5,13.0,51.0,94.0,-5.6,0.3,0.0,6.0,1009.9,NaN,8.0,NaN,
1478541600000,Helsinki-Kaisaniemi,2016-11-07 20:00:00,-5.7,7.9,14.9,47.0,95.0,-6.4,0.3,0.7,8.0,1009.6,NaN,9.0,NaN,
1478548800000,Helsinki-Kaisaniemi,2016-11-07 22:00:00,-5.8,6.2,11.5,46.0,95.0,-6.5,0.4,0.5,11.0,1009.4,NaN,8.0,NaN,
1478556000000,Helsinki-Kaisaniemi,2016-11-08 00:00:00,-6.2,6.0,10.1,41.0,94.0,-7.1,0.3,0.4,11.0,1009.2,NaN,8.0,NaN,
1478563200000,Helsinki-Kaisaniemi,2016-11-08 02:00:00,-6.3,4.9,9.7,36.0,93.0,-7.2,0.2,0.5,10.0,1009.4,NaN,8.0,NaN,
1478570400000,Helsinki-Kaisaniemi,2016-11-08 04:00:00,-6.8,4.3,9.7,34.0,93.0,-7.7,0.3,0.1,11.0,1009.5,NaN,8.0,NaN,
1478577600000,Helsinki-Kaisaniemi,2016-11-08 06:00:00,-6.9,5.1,9.2,41.0,93.0,-7.9,0.3,0.3,11.0,1010.0,NaN,7.0,NaN,
1478584800000,Helsinki-Kaisaniemi,2016-11-08 08:00:00,-6.4,6.0,11.6,47.0,93.0,-7.4,0.2,0.3,11.0,1010.7,NaN,8.0,NaN,
1478592000000,Helsinki-Kaisaniemi,2016-11-08 10:00:00,-6.0,7.2,11.5,46.0,92.0,-7.1,0.1,0.0,11.0,1011.5,NaN,7.0,NaN,
1478599200000,Helsinki-Kaisaniemi,2016-11-08 12:00:00,-5.6,5.9,12.0,48.0,90.0,-6.9,0.0,0.0,11.0,1012.1,NaN,7.0,NaN,
1478606400000,Helsinki-Kaisaniemi,2016-11-08 14:00:00,-5.5,6.0,10.6,48.0,89.0,-7.1,0.0,0.0,11.0,1012.7,NaN,7.0,NaN,
1478613600000,Helsinki-Kaisaniemi,2016-11-08 16:00:00,-5.0,6.1,11.3,53.0,87.0,-6.8,0.0,0.0,11.0,1013.2,NaN,7.0,NaN,
1478620800000,Helsinki-Kaisaniemi,2016-11-08 18:00:00,-4.8,5.9,10.3,52.0,87.0,-6.6,0.0,0.0,11.0,1014.0,NaN,8.0,NaN,
1478628000000,Helsinki-Kaisaniemi,2016-11-08 20:00:00,-5.0,6.3,11.6,53.0,93.0,-6.0,0.1,0.0,10.0,1014.7,NaN,9.0,NaN,
1478635200000,Helsinki-Kaisaniemi,2016-11-08 22:00:00,-5.1,4.0,8.8,65.0,95.0,-5.7,0.5,0.3,14.0,1015.2,NaN,9.0,NaN,
1478642400000,Helsinki-Kaisaniemi,2016-11-09 00:00:00,-4.8,4.2,9.3,53.0,95.0,-5.5,0.4,0.5,17.0,1015.5,NaN,7.0,NaN,
1478649600000,Helsinki-Kaisaniemi,2016-11-09 02:00:00,-4.6,4.8,8.6,57.0,95.0,-5.2,0.1,0.0,16.0,1015.1,NaN,7.0,NaN,
1478656800000,Helsinki-Kaisaniemi,2016-11-09 04:00:00,-4.4,4.2,8.4,53.0,95.0,-5.1,0.1,0.2,15.0,1014.9,NaN,7.0,NaN,
1478664000000,Helsinki-Kaisaniemi,2016-11-09 06:00:00,-4.1,5.2,9.2,72.0,95.0,-4.8,0.8,0.7,17.0,1015.2,NaN,7.0,NaN,
1478671200000,Helsinki-Kaisaniemi,2016-11-09 08:00:00,-3.5,4.8,8.1,81.0,96.0,-4.0,2.7,2.0,21.0,1015.5,NaN,7.0,NaN,
1478678400000,Helsinki-Kaisaniemi,2016-11-09 10:00:00,-0.8,4.3,7.9,154.0,90.0,-2.3,0.0,0.0,22.0,1016.1,NaN,7.0,NaN,
1478685600000,Helsinki-Kaisaniemi,2016-11-09 12:00:00,-0.8,5.1,9.1,130.0,86.0,-2.8,0.1,0.0,21.0,1016.3,NaN,7.0,NaN,
1478692800000,Helsinki-Kaisaniemi,2016-11-09 14:00:00,-0.6,4.1,7.2,165.0,71.0,-5.1,0.1,0.0,20.0,1016.7,NaN,7.0,NaN,
1478700000000,Helsinki-Kaisaniemi,2016-11-09 16:00:00,-0.1,4.2,7.7,192.0,71.0,-4.7,0.0,0.0,21.0,1017.4,NaN,7.0,NaN,
1478707200000,Helsinki-Kaisaniemi,2016-11-09 18:00:00,-0.5,1.9,4.7,208.0,76.0,-4.2,0.0,0.0,20.0,1018.4,NaN,5.0,NaN,
1478714400000,Helsinki-Kaisaniemi,2016-11-09 20:00:00,0.1,2.9,7.2,140.0,76.0,-3.6,0.0,0.0,20.0,1018.9,NaN,7.0,NaN,
1478721600000,Helsinki-Kaisaniemi,2016-11-09 22:00:00,-0.9,4.1,7.1,129.0,83.0,-3.5,0.1,0.0,20.0,1019.3,NaN,7.0,NaN,
1478728800000,Helsinki-Kaisaniemi,2016-11-10 00:00:00,0.3,4.7,7.5,128.0,75.0,-3.7,0.0,0.0,20.0,1018.9,NaN,5.0,NaN,
1478736000000,Helsinki-Kaisaniemi,2016-11-10 02:00:00,0.2,4.2,6.8,96.0,76.0,-3.6,0.1,0.0,19.0,1018.3,NaN,7.0,NaN,
1478743200000,Helsinki-Kaisaniemi,2016-11-10 04:00:00,-1.1,4.5,8.7,80.0,86.0,-3.2,0.0,0.0,19.0,1017.8,NaN,7.0,NaN,
1478750400000,Helsinki-Kaisaniemi,2016-11-10 06:00:00,-2.7,4.2,8.0,60.0,92.0,-3.8,0.1,0.0,19.0,1017.7,NaN,7.0,NaN,
1478757600000,Helsinki-Kaisaniemi,2016-11-10 08:00:00,-4.0,5.8,8.1,51.0,86.0,-6.1,0.0,0.0,18.0,1017.7,NaN,7.0,NaN,
1478764800000,Helsinki-Kaisaniemi,2016-11-10 10:00:00,-3.4,4.8,8.5,50.0,89.0,-5.1,0.0,0.0,18.0,1016.5,NaN,8.0,NaN,
1478772000000,Helsinki-Kaisaniemi,2016-11-10 12:00:00,-2.9,3.9,6.4,39.0,92.0,-4.0,0.3,0.5,18.0,1015.1,NaN,9.0,NaN,
1478779200000,Helsinki-Kaisaniemi,2016-11-10 14:00:00,-3.3,4.0,8.9,36.0,88.0,-4.9,0.2,0.3,19.0,1014.4,NaN,7.0,NaN,
1478786400000,Helsinki-Kaisaniemi,2016-11-10 16:00:00,-4.0,4.6,9.0,11.0,89.0,-5.6,0.1,0.5,18.0,1013.7,NaN,7.0,NaN,
1478793600000,Helsinki-Kaisaniemi,2016-11-10 18:00:00,-4.5,4.2,6.9,1.0,86.0,-6.4,0.2,0.0,18.0,1013.1,NaN,8.0,NaN,
1478800800000,Helsinki-Kaisaniemi,2016-11-10 20:00:00,-5.9,3.1,5.0,349.0,84.0,-8.2,0.0,0.0,18.0,1013.1,NaN,7.0,NaN,
1478808000000,Helsinki-Kaisaniemi,2016-11-10 22:00:00,-5.8,3.2,5.0,359.0,84.0,-8.1,0.0,0.0,18.0,1013.0,NaN,8.0,NaN,
1478815200000,Helsinki-Kaisaniemi,2016-11-11 00:00:00,-6.0,2.3,3.5,332.0,85.0,-8.1,0.0,0.0,18.0,1012.8,NaN,7.0,NaN,
1478822400000,Helsinki-Kaisaniemi,2016-11-11 02:00:00,-8.1,2.6,4.1,336.0,92.0,-9.2,0.0,0.0,17.0,1013.4,NaN,0.0,NaN,
1478829600000,Helsinki-Kaisaniemi,2016-11-11 04:00:00,-9.8,2.6,3.1,337.0,93.0,-10.8,0.0,0.0,17.0,1014.3,NaN,0.0,NaN,
1478836800000,Helsinki-Kaisaniemi,2016-11-11 06:00:00,-9.9,2.7,3.5,336.0,92.0,-11.0,0.0,0.0,17.0,1015.2,NaN,0.0,NaN,
1478844000000,Helsinki-Kaisaniemi,2016-11-11 08:00:00,-7.9,3.6,5.3,337.0,91.0,-9.1,0.0,0.0,17.0,1016.1,NaN,0.0,NaN,
1478851200000,Helsinki-Kaisaniemi,2016-11-11 10:00:00,-5.5,4.5,7.0,332.0,77.0,-9.0,0.0,0.0,17.0,1016.7,NaN,0.0,NaN,
1478858400000,Helsinki-Kaisaniemi,2016-11-11 12:00:00,-5.5,3.8,5.8,344.0,80.0,-8.4,0.0,0.0,17.0,1017.3,NaN,5.0,NaN,
1478865600000,Helsinki-Kaisaniemi,2016-11-11 14:00:00,-6.9,4.7,7.3,337.0,83.0,-9.2,0.0,0.0,17.0,1018.6,NaN,1.0,NaN,
1478872800000,Helsinki-Kaisaniemi,2016-11-11 16:00:00,-8.2,3.2,4.8,331.0,91.0,-9.4,0.0,0.0,16.0,1019.3,NaN,0.0,NaN,
1478880000000,Helsinki-Kaisaniemi,2016-11-11 18:00:00,-9.4,2.7,3.6,343.0,93.0,-10.3,0.0,0.0,16.0,1019.6,NaN,0.0,NaN,
1478887200000,Helsinki-Kaisaniemi,2016-11-11 20:00:00,-10.1,2.1,2.8,340.0,92.0,-11.1,0.0,0.0,16.0,1020.0,NaN,0.0,NaN,
1478894400000,Helsinki-Kaisaniemi,2016-11-11 22:00:00,-10.0,2.9,3.9,330.0,92.0,-11.0,0.0,0.0,16.0,1020.5,NaN,1.0,NaN,
1478901600000,Helsinki-Kaisaniemi,2016-11-12 00:00:00,-8.5,2.5,3.3,351.0,93.0,-9.5,0.0,0.0,16.0,1020.3,NaN,8.0,NaN,
1478908800000,Helsinki-Kaisaniemi,2016-11-12 02:00:00,-6.5,1.3,1.9,319.0,91.0,-7.6,0.0,0.0,16.0,1020.3,NaN,8.0,NaN,
1478916000000,Helsinki-Kaisaniemi,2016-11-12 04:00:00,-5.5,1.0,1.9,296.0,90.0,-6.9,0.0,0.0,16.0,1020.3,NaN,8.0,NaN,
1478923200000,Helsinki-Kaisaniemi,2016-11-12 06:00:00,-4.7,0.7,1.2,2.0,90.0,-6.1,0.0,0.0,16.0,1020.5,NaN,8.0,NaN,
1478930400000,Helsinki-Kaisaniemi,2016-11-12 08:00:00,-3.5,1.1,1.9,318.0,90.0,-4.9,0.0,0.0,15.0,1020.8,NaN,8.0,NaN,
1478937600000,Helsinki-Kaisaniemi,2016-11-12 10:00:00,-2.1,2.2,3.7,311.0,89.0,-3.8,0.0,0.0,15.0,1020.6,NaN,8.0,NaN,
1478944800000,Helsinki-Kaisaniemi,2016-11-12 12:00:00,-0.9,2.3,3.8,299.0,87.0,-2.8,0.0,0.0,15.0,1020.9,NaN,8.0,NaN,
1478952000000,Helsinki-Kaisaniemi,2016-11-12 14:00:00,-0.8,2.9,4.8,313.0,87.0,-2.6,0.0,0.0,15.0,1021.1,NaN,7.0,NaN,
1478959200000,Helsinki-Kaisaniemi,2016-11-12 16:00:00,-1.8,2.2,3.5,308.0,92.0,-2.9,0.0,0.0,15.0,1021.4,NaN,7.0,NaN,
1478966400000,Helsinki-Kaisaniemi,2016-11-12 18:00:00,-0.8,2.9,4.6,299.0,87.0,-2.7,0.0,0.0,15.0,1021.5,NaN,7.0,NaN,
1478973600000,Helsinki-Kaisaniemi,2016-11-12 20:00:00,-0.8,3.0,4.3,305.0,85.0,-3.0,0.0,0.0,15.0,1021.7,NaN,7.0,NaN,
1478980800000,Helsinki-Kaisaniemi,2016-11-12 22:00:00,-0.9,2.3,4.0,307.0,86.0,-3.0,0.0,0.0,14.0,1021.7,NaN,8.0,NaN,
1478988000000,Helsinki-Kaisaniemi,2016-11-13 00:00:00,-0.9,2.2,4.0,303.0,87.0,-2.9,0.0,0.0,14.0,1022.0,NaN,7.0,NaN,
1478995200000,Helsinki-Kaisaniemi,2016-11-13 02:00:00,-0.9,2.6,4.4,308.0,87.0,-2.7,0.0,0.0,14.0,1022.5,NaN,8.0,NaN,
1479002400000,Helsinki-Kaisaniemi,2016-11-13 04:00:00,-0.7,3.2,5.5,353.0,86.0,-2.8,0.0,0.0,14.0,1022.5,NaN,8.0,NaN,
1479009600000,Helsinki-Kaisaniemi,2016-11-13 06:00:00,-0.7,2.6,5.1,356.0,86.0,-2.7,0.0,0.0,14.0,1022.9,NaN,8.0,NaN,
1479016800000,Helsinki-Kaisaniemi,2016-11-13 08:00:00,-0.6,4.3,6.6,352.0,86.0,-2.6,0.0,0.0,14.0,1023.5,NaN,8.0,NaN,
1479024000000,Helsinki-Kaisaniemi,2016-11-13 10:00:00,0.0,3.0,4.8,344.0,84.0,-2.3,0.0,0.0,14.0,1024.4,NaN,8.0,NaN,
1479031200000,Helsinki-Kaisaniemi,2016-11-13 12:00:00,0.3,3.1,5.2,348.0,83.0,-2.2,0.0,0.0,13.0,1024.4,NaN,7.0,NaN,
1479038400000,Helsinki-Kaisaniemi,2016-11-13 14:00:00,0.1,3.1,5.1,344.0,84.0,-2.2,0.0,0.0,13.0,1024.6,NaN,8.0,NaN,
1479045600000,Helsinki-Kaisaniemi,2016-11-13 16:00:00,-0.3,2.7,4.5,17.0,83.0,-2.9,0.0,0.0,13.0,1025.2,NaN,8.0,NaN,
1479052800000,Helsinki-Kaisaniemi,2016-11-13 18:00:00,-1.2,3.6,5.5,52.0,88.0,-3.0,0.0,0.0,13.0,1025.7,NaN,8.0,NaN,
