SubAreaId,TimeStamp,airTemperature,surfaceTemperature,waterThickness,friction
101,2017-02-02 04:00:00,1.6,-0.14078947368421052,0.38460526315789473,0.618421052631579
202,2017-02-02 02:00:00,1.1344925479063166,-0.7027324343506033,0.4331071682044003,0.4044357700496806
103,2017-02-02 02:00:00,1.656381486676017,-0.23138849929873773,0.474140252454418,0.5155960729312763
103,2017-02-02 04:00:00,1.6,-0.556875,0.27575,0.583125
104,2017-02-02 02:00:00,1.53315649867374,-0.6251458885941644,0.3909628647214854,0.3829575596816976
104,2017-02-02 04:00:00,1.6,-0.49392,0.505632,0.45080000000000003
101,2017-02-02 04:00:00,1.5846590909090907,-0.14464488636363637,0.36577698863636365,0.45840909090909093
301,2017-02-02 04:00:00,2.022128851540616,-0.23568627450980392,0.388875350140056,0.4294117647058824
302,2017-02-02 04:00:00,1.9560000000000002,-0.16583333333333333,0.3262583333333333,0.3633166666666667
401,2017-02-02 04:00:00,2.085294117647059,-0.40499999999999997,0.3464044117647059,0.40970588235294114
303,2017-02-02 04:00:00,1.8691620879120878,-0.11309065934065934,0.3155350274725275,0.3631456043956044
402,2017-02-02 04:00:00,4.140851063829787,-0.31208510638297876,0.12253191489361703,0.32310638297872346
402,2017-02-02 06:00:00,3.8894736842105258,-0.7194736842105263,0.1321842105263158,0.39526315789473687
601,2017-02-02 04:00:00,1.643478260869565,-0.34652173913043477,0.2975869565217391,0.3834782608695652
304,2017-02-02 04:00:00,2.075598086124402,-0.5363795853269537,0.5065295055821372,0.4682456140350877
404,2017-02-02 04:00:00,3.1888020833333335,0.11959635416666668,0.32861848958333334,0.42906249999999996
405,2017-02-02 04:00:00,4.197239915074309,-0.09868365180467091,0.23218471337579616,0.3753927813163482
101,2017-02-10 02:00:00,-5.473949579831933,-6.562436974789915,0.2687478991596639,0.6838655462184874
103,2017-02-10 02:00:00,-5.75107296137339,-6.978340486409156,0.1413719599427754,0.6894420600858369
104,2017-02-10 02:00:00,-5.6,-6.444625,0.1844375,0.6965
105,2017-02-10 02:00:00,-7.067891891891892,-7.701902702702703,0.22231783783783785,0.6306270270270271
101,2017-02-10 04:00:00,-5.405405405405405,-7.194391891891891,0.17606756756756756,0.6687837837837837
301,2017-02-10 04:00:00,-5.5009523809523815,-7.491,0.22296666666666667,0.6443809523809524
104,2017-02-10 04:00:00,-5.506707317073171,-7.421859756097561,0.17398475609756098,0.6832621951219512
401,2017-02-10 04:00:00,-5.319028340080972,-7.791072874493927,0.1611923076923077,0.5228137651821863
402,2017-02-10 04:00:00,-4.329445506692161,-8.125277246653921,0.1879961759082218,0.3646653919694073
304,2017-02-10 04:00:00,-5.639869281045751,-8.016862745098038,0.2312549019607843,0.6663071895424837
404,2017-02-10 04:00:00,-5.7256701868399675,-8.002380178716491,0.19799268887083674,0.46374492282696994
405,2017-02-10 04:00:00,-4.708450704225352,-9.11738430583501,0.16438430583501007,0.3037223340040241
103,2017-02-10 04:00:00,-5.549019607843137,-6.705686274509804,0.09313725490196079,0.7088235294117646
202,2017-02-10 04:00:00,-5.488669950738916,-7.623267651888341,0.18367651888341543,0.5853366174055828
202,2017-02-10 06:00:00,-5.426693227091633,-7.346494023904382,0.15168924302788844,0.6770517928286852
104,2017-02-10 04:00:00,-5.303752039151712,-7.044306688417618,0.14837194127243067,0.6086460032626427
203,2017-02-16 02:00:00,1.506717850287908,-1.5561228406909788,0.31614395393474093,0.3396928982725528
401,2017-02-16 04:00:00,1.9204494382022472,-1.4035730337078653,0.30434382022471906,0.6007865168539326
204,2017-02-16 02:00:00,1.474757281553398,-1.4553398058252427,0.5161844660194175,0.626504854368932
402,2017-02-16 04:00:00,1.9302912621359223,-1.1106990291262135,0.25480970873786407,0.5986213592233011
304,2017-02-16 02:00:00,1.9105008077544425,-1.4816801292407107,0.32289176090468497,0.5978029079159936
