SubAreaId,TimeStamp,airTemperature,surfaceTemperature,waterThickness,friction
203,2017-03-08 02:00:00,0.7827018121911038,-0.9834266886326195,0.0,0.19759472817133442
401,2017-03-08 04:00:00,1.129553264604811,-1.0355841924398625,0.15136254295532647,0.4086769759450172
204,2017-03-08 02:00:00,0.4379965457685665,-0.9163385146804836,0.038640759930915376,0.18602763385146806
402,2017-03-08 04:00:00,0.5720216606498194,-0.9087906137184116,0.13679783393501804,0.37351985559566786
304,2017-03-08 02:00:00,1.0129858657243818,-1.243577738515901,0.1322243816254417,0.27536219081272084
304,2017-03-08 04:00:00,1.0921161825726142,-1.2842323651452283,0.2704315352697096,0.20970954356846472
404,2017-03-08 04:00:00,0.900392927308448,-1.2897380484610348,0.21627766863130324,0.3893189259986902
405,2017-03-08 04:00:00,0.7975124378109454,-0.9789883913764511,0.15784908789386404,0.3340298507462687
101,2017-03-08 04:00:00,1.0487654320987654,-1.278395061728395,0.23550000000000001,0.4624074074074074
301,2017-03-08 04:00:00,1.0235668789808918,-1.3881528662420382,0.32780254777070067,0.500891719745223
103,2017-03-08 04:00:00,1.2,-1.1698484848484847,0.2568484848484849,0.3009090909090909
202,2017-03-08 04:00:00,0.7628501827040194,-1.198587088915956,0.19131181485992693,0.3160779537149817
202,2017-03-08 06:00:00,0.8323076923076924,-1.3621367521367522,0.149391452991453,0.26155555555555554
104,2017-03-08 04:00:00,1.056422018348624,-1.533605504587156,0.2813752293577982,0.3697247706422018
304,2017-03-08 04:00:00,1.0361502347417841,-1.6801408450704225,0.30889671361502347,0.4895774647887324
202,2017-03-10 02:00:00,1.9165853658536587,-0.882170731707317,0.35478536585365855,0.4569349593495935
103,2017-03-10 02:00:00,2.264705882352941,-0.667438330170778,0.19005692599620494,0.6291650853889943
104,2017-03-10 02:00:00,2.2436412315930387,-1.139718875502008,0.21109638554216867,0.5757697456492638
105,2017-03-10 02:00:00,2.205102040816327,-0.8483673469387755,0.16507142857142856,0.6568367346938776
105,2017-03-10 04:00:00,2.1852387843704775,-1.1110853835021708,0.27245296671490593,0.5230680173661361
101,2017-03-10 04:00:00,2.7,-0.6793846153846154,0.23714615384615384,0.6020769230769231
103,2017-03-10 04:00:00,2.7,-0.8520689655172414,0.2650981432360743,0.6659416445623342
301,2017-03-10 04:00:00,2.6580952380952385,-1.715285714285714,0.16866190476190474,0.5866190476190476
