Date,Time(+02:00),S1,S2,S3,Friction,State,Ta,S7,Tsurf,S9,S10,S11,Water,Speed,Direction,Latitude,Longitude,Height,Accuracy,Tdew,Friction2,Distance,Serial(RCM411 V 2.59 2016-09-29 - RCM Mobile v1.0.0),TaOBD,AirFlowRateOBD,LambdaOBD
2017.01.09,10:25:26,10.42,11.67,3.528,0.20,5,-1.2,248.5,-0.63,510.1,725.5,0.768,0.000,0,,60.970823,25.593369,109,6,,,,D01,,,
2017.01.09,10:25:27,10.43,11.68,3.543,0.20,5,-1.2,248.5,-0.58,510.2,725.8,0.768,0.000,0,,60.970822,25.593368,109,6,,,,D01,,,
2017.01.09,10:25:29,10.43,11.70,3.545,0.20,5,-1.2,248.5,-0.52,510.4,725.9,0.768,0.000,1.4,,60.970822,25.593366,109,6,,,,D01,,,
2017.01.09,10:25:30,10.40,11.66,3.532,0.20,5,-1.2,248.6,-0.59,509.8,725.3,0.768,0.000,0,,60.97082,25.593366,109,6,,,,D01,,,
2017.01.09,10:25:31,10.35,11.58,3.518,0.20,5,-1.2,248.5,-0.54,510.1,725.7,0.768,0.000,0,,60.970819,25.593366,109,6,,,,D01,,,
2017.01.09,10:25:32,10.37,11.56,3.533,0.20,5,-1.2,248.5,-0.55,510.5,725.9,0.768,0.000,1.5,,60.970821,25.593365,109,6,,,,D01,,,
2017.01.09,10:25:33,10.40,11.62,3.585,0.19,5,-1.2,248.5,-0.60,510.2,725.6,0.768,0.000,0,,60.97082,25.593363,109,6,,,,D01,,,
2017.01.09,10:25:34,10.37,11.63,3.609,0.19,5,-1.2,248.5,-0.64,510.6,726.1,0.768,0.000,0,,60.97082,25.593362,109,6,,,,D01,,,
2017.01.09,10:25:35,10.36,11.59,3.610,0.19,5,-1.2,248.5,-0.59,510.3,725.7,0.768,0.000,0,,60.97082,25.59336,109,6,,,,D01,,,
2017.01.09,10:25:37,10.37,11.60,3.611,0.19,5,-1.2,248.4,-0.49,510.3,725.6,0.768,0.000,0,,60.970819,25.593358,109,6,,,,D01,,,
2017.01.09,10:25:38,10.34,11.58,3.604,0.19,5,-1.2,248.5,-0.51,509.9,725.2,0.768,0.000,0,,60.970818,25.593357,109,6,,,,D01,,,
2017.01.09,10:25:39,10.31,11.58,3.592,0.19,5,-1.2,248.5,-0.57,510.5,726.0,0.768,0.000,0,,60.970818,25.593354,109,6,,,,D01,,,
2017.01.09,10:25:40,10.27,11.53,3.563,0.19,5,-1.2,248.5,-0.56,510.3,725.6,0.768,0.000,0,,60.970818,25.593352,109,6,,,,D01,,,
2017.01.09,10:25:41,10.36,11.58,3.588,0.19,5,-1.2,248.5,-0.51,510.4,726.1,0.768,0.000,0,,60.970818,25.59335,109,6,,,,D01,,,
2017.01.09,10:25:42,10.37,11.60,3.600,0.19,5,-1.2,248.4,-0.58,510.4,725.7,0.768,0.000,0,,60.970818,25.593348,109,6,,,,D01,,,
2017.01.09,10:25:43,10.35,11.59,3.603,0.19,5,-1.2,248.4,-0.61,510.1,725.4,0.768,0.000,0,,60.970817,25.593348,109,6,,,,D01,,,
2017.01.09,10:25:44,10.36,11.61,3.610,0.19,5,-1.2,248.5,-0.46,510.4,725.8,0.768,0.000,0,,60.970815,25.593348,109,6,,,,D01,,,
2017.01.09,10:25:46,10.33,11.59,3.595,0.19,5,-1.2,248.5,-0.42,510.2,725.4,0.768,0.000,0,,60.970814,25.593351,109,6,,,,D01,,,
2017.01.09,10:25:47,10.28,11.53,3.569,0.19,5,-1.2,248.4,-0.54,510.4,725.9,0.768,0.000,0,,60.970813,25.593353,109,6,,,,D01,,,
2017.01.09,10:25:48,10.32,11.56,3.578,0.19,5,-1.2,248.4,-0.55,510.1,725.4,0.768,0.000,0,,60.970814,25.593354,109,6,,,,D01,,,
2017.01.09,10:25:49,10.36,11.59,3.597,0.19,5,-1.2,248.5,-0.45,510.5,725.9,0.768,0.000,0,,60.970814,25.593355,109,6,,,,D01,,,
2017.01.09,10:25:50,10.36,11.60,3.603,0.19,5,-1.2,248.4,-0.53,510.5,726.0,0.768,0.000,0,,60.970815,25.593356,109,6,,,,D01,,,
2017.01.09,10:25:51,10.36,11.59,3.606,0.19,5,-1.3,248.4,-0.60,510.2,725.8,0.768,0.000,0,,60.970818,25.593357,109,6,,,,D01,,,
2017.01.09,10:25:52,10.35,11.59,3.604,0.19,5,-1.3,248.5,-0.50,510.4,725.8,0.768,0.000,0,,60.97082,25.593358,108,6,,,,D01,,,
2017.01.09,10:25:53,10.35,11.59,3.603,0.19,5,-1.3,248.5,-0.50,510.2,725.6,0.768,0.000,0,,60.970823,25.593359,108,6,,,,D01,,,
2017.01.09,10:25:55,10.34,11.58,3.596,0.19,5,-1.3,248.4,-0.53,509.7,725.0,0.768,0.000,0,,60.970828,25.59336,108,6,,,,D01,,,
2017.01.09,10:25:56,10.34,11.58,3.595,0.19,5,-1.3,248.4,-0.71,510.2,725.4,0.768,0.000,0,,60.97083,25.593361,108,6,,,,D01,,,
2017.01.09,10:25:57,10.36,11.62,3.604,0.19,5,-1.3,248.4,-0.77,510.7,726.3,0.768,0.000,0,,60.97083,25.593362,108,6,,,,D01,,,
2017.01.09,10:25:58,10.34,11.60,3.595,0.19,5,-1.2,248.4,-0.69,510.4,725.8,0.768,0.000,0,,60.97083,25.593363,108,6,,,,D01,,,
2017.01.09,10:25:59,10.34,11.59,3.593,0.19,5,-1.2,248.4,-0.62,510.0,725.4,0.768,0.000,0,,60.97083,25.593364,108,6,,,,D01,,,
2017.01.09,10:26:00,10.35,11.61,3.596,0.19,5,-1.2,248.4,-0.56,510.6,726.0,0.768,0.000,0,,60.970829,25.593365,108,6,,,,D01,,,
2017.01.09,10:26:01,10.29,11.56,3.574,0.19,5,-1.2,248.4,-0.67,509.9,725.1,0.768,0.000,0,,60.970828,25.593366,108,6,,,,D01,,,
2017.01.09,10:26:02,10.34,11.57,3.593,0.19,5,-1.2,248.4,-0.63,509.9,725.4,0.768,0.000,0,,60.970827,25.593367,108,6,,,,D01,,,
2017.01.09,10:26:04,10.35,11.60,3.603,0.19,5,-1.2,248.4,-0.50,510.4,725.8,0.768,0.000,0,,60.970824,25.593369,108,6,,,,D01,,,
2017.01.09,10:26:05,10.36,11.61,3.607,0.19,5,-1.2,248.4,-0.46,510.5,726.0,0.768,0.000,0,,60.970822,25.59337,108,6,,,,D01,,,
2017.01.09,10:26:06,10.35,11.60,3.602,0.19,5,-1.2,248.4,-0.57,510.3,725.6,0.768,0.000,0,,60.97082,25.593372,108,6,,,,D01,,,
2017.01.09,10:26:07,10.36,11.60,3.608,0.19,5,-1.2,248.4,-0.62,510.6,726.1,0.768,0.000,0,,60.970818,25.593374,108,6,,,,D01,,,
2017.01.09,10:26:08,10.37,11.62,3.610,0.19,5,-1.2,248.4,-0.68,510.8,726.5,0.768,0.000,0,,60.970816,25.593376,108,6,,,,D01,,,
